,sal,rooz,Month,roozeh_Debi
6441,1378,25,6,
6442,1378,26,6,
6443,1378,27,6,
6444,1378,28,6,
6445,1378,29,6,
6446,1378,30,6,
6447,1378,31,6,
7595,1378,1,7,
7596,1378,2,7,
7597,1378,3,7,
7598,1378,4,7,
7599,1378,5,7,
7600,1378,6,7,
7601,1378,7,7,0.19
7602,1378,8,7,0.14
7603,1378,9,7,
7604,1378,10,7,
7605,1378,11,7,
7606,1378,12,7,
7607,1378,13,7,0.1
7608,1378,14,7,0.05
7609,1378,15,7,
7610,1378,16,7,0.05
7611,1378,17,7,
7612,1378,18,7,
7613,1378,19,7,
7614,1378,20,7,0.05
7615,1378,21,7,0.05
7616,1378,22,7,0.1
7617,1378,23,7,0.1
7618,1378,24,7,0.1
7619,1378,25,7,0.1
7620,1378,26,7,0.12
7621,1378,27,7,0.12
7622,1378,28,7,0.12
7623,1378,29,7,0.15
7624,1378,30,7,0.15
7625,1378,31,7,
8773,1378,1,8,0.12
8774,1378,2,8,0.15
8775,1378,3,8,0.15
8776,1378,4,8,0.17
8777,1378,5,8,0.15
8778,1378,6,8,0.15
8779,1378,7,8,0.17
8780,1378,8,8,0.17
8781,1378,9,8,0.17
8782,1378,10,8,0.2
8783,1378,11,8,0.2
8784,1378,12,8,0.2
8785,1378,13,8,0.2
8786,1378,14,8,0.2
8787,1378,15,8,0.19
8788,1378,16,8,0.19
8789,1378,17,8,0.18
8790,1378,18,8,0.18
8791,1378,19,8,0.17
8792,1378,20,8,0.17
8793,1378,21,8,0.17
8794,1378,22,8,0.16
8795,1378,23,8,0.16
8796,1378,24,8,0.15
8797,1378,25,8,0.15
8798,1378,26,8,0.14
8799,1378,27,8,0.14
8800,1378,28,8,0.14
8801,1378,29,8,0.13
8802,1378,30,8,0.13
8803,1378,31,8,
9951,1378,1,9,0.12
9952,1378,2,9,0.12
9953,1378,3,9,0.11
9954,1378,4,9,0.11
9955,1378,5,9,0.11
9956,1378,6,9,0.11
9957,1378,7,9,0.11
9958,1378,8,9,0.11
9959,1378,9,9,0.11
9960,1378,10,9,0.23
9961,1378,11,9,0.11
9962,1378,12,9,0.11
9963,1378,13,9,0.11
9964,1378,14,9,0.11
9965,1378,15,9,0.11
9966,1378,16,9,0.23
9967,1378,17,9,0.23
9968,1378,18,9,0.23
9969,1378,19,9,0.23
9970,1378,20,9,0.35
9971,1378,21,9,0.35
9972,1378,22,9,0.35
9973,1378,23,9,0.23
9974,1378,24,9,0.23
9975,1378,25,9,0.23
9976,1378,26,9,0.11
9977,1378,27,9,0.23
9978,1378,28,9,0.23
9979,1378,29,9,0.35
9980,1378,30,9,0.35
9981,1378,31,9,
11129,1378,1,10,0.35
11130,1378,2,10,0.35
11131,1378,3,10,0.35
11132,1378,4,10,0.48
11133,1378,5,10,0.35
11134,1378,6,10,0.23
11135,1378,7,10,0.23
11136,1378,8,10,0.23
11137,1378,9,10,0.35
11138,1378,10,10,0.23
11139,1378,11,10,0.23
11140,1378,12,10,0.23
11141,1378,13,10,0.23
11142,1378,14,10,0.23
11143,1378,15,10,0.23
11144,1378,16,10,0.23
11145,1378,17,10,0.23
11146,1378,18,10,0.23
11147,1378,19,10,0.23
11148,1378,20,10,0.19
11149,1378,21,10,0.19
11150,1378,22,10,0.23
11151,1378,23,10,0.28
11152,1378,24,10,0.28
11153,1378,25,10,0.28
11154,1378,26,10,0.32
11155,1378,27,10,0.32
11156,1378,28,10,0.32
11157,1378,29,10,0.28
11158,1378,30,10,0.28
11159,1378,31,10,
12307,1378,1,11,0.28
12308,1378,2,11,0.28
12309,1378,3,11,0.32
12310,1378,4,11,0.32
12311,1378,5,11,0.38
12312,1378,6,11,0.44
12313,1378,7,11,0.44
12314,1378,8,11,0.44
12315,1378,9,11,0.44
12316,1378,10,11,0.44
12317,1378,11,11,0.44
12318,1378,12,11,0.5
12319,1378,13,11,0.56
12320,1378,14,11,0.56
12321,1378,15,11,0.5
12322,1378,16,11,0.5
12323,1378,17,11,0.5
12324,1378,18,11,0.56
12325,1378,19,11,0.56
12326,1378,20,11,0.5
12327,1378,21,11,0.44
12328,1378,22,11,0.44
12329,1378,23,11,0.44
12330,1378,24,11,0.5
12331,1378,25,11,0.56
12332,1378,26,11,0.56
12333,1378,27,11,0.56
12334,1378,28,11,0.56
12335,1378,29,11,0.56
12336,1378,30,11,0.56
12337,1378,31,11,
13485,1378,1,12,0.56
13486,1378,2,12,0.62
13487,1378,3,12,0.62
13488,1378,4,12,0.56
13489,1378,5,12,0.56
13490,1378,6,12,0.56
13491,1378,7,12,0.56
13492,1378,8,12,0.56
13493,1378,9,12,0.56
13494,1378,10,12,0.57
13495,1378,11,12,0.58
13496,1378,12,12,0.59
13497,1378,13,12,0.6
13498,1378,14,12,0.61
13499,1378,15,12,0.62
13500,1378,16,12,0.63
13501,1378,17,12,0.64
13502,1378,18,12,0.65
13503,1378,19,12,0.66
13504,1378,20,12,0.67
13505,1378,21,12,0.68
13506,1378,22,12,0.68
13507,1378,23,12,0.69
13508,1378,24,12,0.7
13509,1378,25,12,0.71
13510,1378,26,12,0.72
13511,1378,27,12,0.73
13512,1378,28,12,0.74
13513,1378,29,12,0.75
13514,1378,30,12,
13515,1378,31,12,
558,1379,1,1,0.43
559,1379,2,1,0.43
560,1379,3,1,0.45
561,1379,4,1,0.48
562,1379,5,1,0.52
563,1379,6,1,0.45
564,1379,7,1,0.45
565,1379,8,1,0.43
566,1379,9,1,0.43
567,1379,10,1,0.43
568,1379,11,1,0.43
569,1379,12,1,0.43
570,1379,13,1,0.43
571,1379,14,1,0.38
572,1379,15,1,0.35
573,1379,16,1,0.25
574,1379,17,1,0.25
575,1379,18,1,0.23
576,1379,19,1,0.23
577,1379,20,1,0.28
578,1379,21,1,0.3
579,1379,22,1,0.3
580,1379,23,1,0.28
581,1379,24,1,0.33
582,1379,25,1,0.35
583,1379,26,1,0.38
584,1379,27,1,0.33
585,1379,28,1,0.33
586,1379,29,1,0.3
587,1379,30,1,0.25
588,1379,31,1,0.2
1736,1379,1,2,0.23
1737,1379,2,2,0.2
1738,1379,3,2,0.2
1739,1379,4,2,0.17
1740,1379,5,2,0.19
1741,1379,6,2,0.25
1742,1379,7,2,0.3
1743,1379,8,2,0.28
1744,1379,9,2,0.3
1745,1379,10,2,0.19
1746,1379,11,2,0.13
1747,1379,12,2,0.14
1748,1379,13,2,0.44
1749,1379,14,2,0.87
1750,1379,15,2,0.65
1751,1379,16,2,0.45
1752,1379,17,2,0.4
1753,1379,18,2,0.4
1754,1379,19,2,0.43
1755,1379,20,2,0.48
1756,1379,21,2,0.52
1757,1379,22,2,0.55
1758,1379,23,2,0.48
1759,1379,24,2,0.38
1760,1379,25,2,0.3
1761,1379,26,2,0.19
1762,1379,27,2,0.13
1763,1379,28,2,0.11
1764,1379,29,2,0.11
1765,1379,30,2,0.13
1766,1379,31,2,0.14
2914,1379,1,3,1.81
2915,1379,2,3,0.23
2916,1379,3,3,0.25
2917,1379,4,3,0.2
2918,1379,5,3,0.2
2919,1379,6,3,0.19
2920,1379,7,3,0.16
2921,1379,8,3,0.16
2922,1379,9,3,0.16
2923,1379,10,3,0.17
2924,1379,11,3,0.16
2925,1379,12,3,0.16
2926,1379,13,3,0.16
2927,1379,14,3,0.11
2928,1379,15,3,0.07
2929,1379,16,3,0.07
2930,1379,17,3,0.07
2931,1379,18,3,0.07
2932,1379,19,3,0.05
2933,1379,20,3,0.05
2934,1379,21,3,0.05
2935,1379,22,3,0.05
2936,1379,23,3,0.05
2937,1379,24,3,0.03
2938,1379,25,3,0.03
2939,1379,26,3,
2940,1379,27,3,
2941,1379,28,3,
2942,1379,29,3,
2943,1379,30,3,
2944,1379,31,3,
4092,1379,1,4,
4093,1379,2,4,
4094,1379,3,4,
4095,1379,4,4,
4096,1379,5,4,
4097,1379,6,4,
4098,1379,7,4,
4099,1379,8,4,
4100,1379,9,4,
4101,1379,10,4,
4102,1379,11,4,
4103,1379,12,4,
4104,1379,13,4,
4105,1379,14,4,
4106,1379,15,4,
4107,1379,16,4,
4108,1379,17,4,
4109,1379,18,4,
4110,1379,19,4,
4111,1379,20,4,
4112,1379,21,4,
4113,1379,22,4,
4114,1379,23,4,
4115,1379,24,4,
4116,1379,25,4,
4117,1379,26,4,
4118,1379,27,4,
4119,1379,28,4,
4120,1379,29,4,
4121,1379,30,4,
4122,1379,31,4,
5270,1379,1,5,
5271,1379,2,5,
5272,1379,3,5,
5273,1379,4,5,
5274,1379,5,5,
5275,1379,6,5,
5276,1379,7,5,
5277,1379,8,5,
5278,1379,9,5,
5279,1379,10,5,
5280,1379,11,5,
5281,1379,12,5,
5282,1379,13,5,
5283,1379,14,5,
5284,1379,15,5,
5285,1379,16,5,
5286,1379,17,5,
5287,1379,18,5,
5288,1379,19,5,
5289,1379,20,5,
5290,1379,21,5,
5291,1379,22,5,
5292,1379,23,5,
5293,1379,24,5,
5294,1379,25,5,
5295,1379,26,5,
5296,1379,27,5,
5297,1379,28,5,
5298,1379,29,5,
5299,1379,30,5,
5300,1379,31,5,
6448,1379,1,6,
6449,1379,2,6,
6450,1379,3,6,
6451,1379,4,6,
6452,1379,5,6,
6453,1379,6,6,
6454,1379,7,6,
6455,1379,8,6,
6456,1379,9,6,
6457,1379,10,6,
6458,1379,11,6,
6459,1379,12,6,
6460,1379,13,6,
6461,1379,14,6,
6462,1379,15,6,
6463,1379,16,6,
6464,1379,17,6,
6465,1379,18,6,
6466,1379,19,6,
6467,1379,20,6,
6468,1379,21,6,
6469,1379,22,6,
6470,1379,23,6,
6471,1379,24,6,
6472,1379,25,6,
6473,1379,26,6,
6474,1379,27,6,
6475,1379,28,6,
6476,1379,29,6,
6477,1379,30,6,
6478,1379,31,6,
7626,1379,1,7,
7627,1379,2,7,
7628,1379,3,7,
7629,1379,4,7,
7630,1379,5,7,
7631,1379,6,7,
7632,1379,7,7,
7633,1379,8,7,
7634,1379,9,7,
7635,1379,10,7,
7636,1379,11,7,
7637,1379,12,7,
7638,1379,13,7,
7639,1379,14,7,
7640,1379,15,7,
7641,1379,16,7,
7642,1379,17,7,
7643,1379,18,7,
7644,1379,19,7,
7645,1379,20,7,
7646,1379,21,7,
7647,1379,22,7,
7648,1379,23,7,
7649,1379,24,7,
7650,1379,25,7,
7651,1379,26,7,
7652,1379,27,7,
7653,1379,28,7,
7654,1379,29,7,0.17
7655,1379,30,7,0.19
7656,1379,31,7,
8804,1379,1,8,
8805,1379,2,8,
8806,1379,3,8,
8807,1379,4,8,
8808,1379,5,8,
8809,1379,6,8,
8810,1379,7,8,
8811,1379,8,8,
8812,1379,9,8,
8813,1379,10,8,
8814,1379,11,8,
8815,1379,12,8,
8816,1379,13,8,
8817,1379,14,8,
8818,1379,15,8,
8819,1379,16,8,
8820,1379,17,8,
8821,1379,18,8,0.03
8822,1379,19,8,0.03
8823,1379,20,8,0.05
8824,1379,21,8,0.05
8825,1379,22,8,0.07
8826,1379,23,8,0.07
8827,1379,24,8,0.08
8828,1379,25,8,0.07
8829,1379,26,8,0.05
8830,1379,27,8,0.05
8831,1379,28,8,0.07
8832,1379,29,8,0.08
8833,1379,30,8,0.08
8834,1379,31,8,
9982,1379,1,9,0.08
9983,1379,2,9,0.1
9984,1379,3,9,0.1
9985,1379,4,9,0.11
9986,1379,5,9,0.11
9987,1379,6,9,0.1
9988,1379,7,9,0.1
9989,1379,8,9,0.11
9990,1379,9,9,0.1
9991,1379,10,9,0.1
9992,1379,11,9,0.11
9993,1379,12,9,0.11
9994,1379,13,9,0.13
9995,1379,14,9,0.14
9996,1379,15,9,0.14
9997,1379,16,9,0.16
9998,1379,17,9,0.16
9999,1379,18,9,0.16
10000,1379,19,9,0.16
10001,1379,20,9,0.16
10002,1379,21,9,0.19
10003,1379,22,9,0.19
10004,1379,23,9,0.19
10005,1379,24,9,0.19
10006,1379,25,9,0.17
10007,1379,26,9,0.17
10008,1379,27,9,0.17
10009,1379,28,9,0.17
10010,1379,29,9,0.2
10011,1379,30,9,0.2
10012,1379,31,9,
11160,1379,1,10,0.2
11161,1379,2,10,0.2
11162,1379,3,10,0.2
11163,1379,4,10,0.2
11164,1379,5,10,0.2
11165,1379,6,10,0.23
11166,1379,7,10,0.25
11167,1379,8,10,0.25
11168,1379,9,10,0.25
11169,1379,10,10,0.25
11170,1379,11,10,0.25
11171,1379,12,10,0.25
11172,1379,13,10,0.28
11173,1379,14,10,0.28
11174,1379,15,10,0.28
11175,1379,16,10,0.25
11176,1379,17,10,0.25
11177,1379,18,10,0.25
11178,1379,19,10,0.25
11179,1379,20,10,0.28
11180,1379,21,10,0.25
11181,1379,22,10,0.28
11182,1379,23,10,0.25
11183,1379,24,10,0.25
11184,1379,25,10,0.25
11185,1379,26,10,0.25
11186,1379,27,10,0.25
11187,1379,28,10,0.25
11188,1379,29,10,0.28
11189,1379,30,10,0.28
11190,1379,31,10,
12338,1379,1,11,0.25
12339,1379,2,11,0.25
12340,1379,3,11,0.25
12341,1379,4,11,0.28
12342,1379,5,11,0.28
12343,1379,6,11,0.28
12344,1379,7,11,0.28
12345,1379,8,11,0.28
12346,1379,9,11,0.3
12347,1379,10,11,0.28
12348,1379,11,11,0.28
12349,1379,12,11,0.28
12350,1379,13,11,0.28
12351,1379,14,11,0.28
12352,1379,15,11,0.28
12353,1379,16,11,0.28
12354,1379,17,11,0.28
12355,1379,18,11,0.28
12356,1379,19,11,0.28
12357,1379,20,11,0.28
12358,1379,21,11,0.28
12359,1379,22,11,0.3
12360,1379,23,11,0.3
12361,1379,24,11,0.28
12362,1379,25,11,0.3
12363,1379,26,11,0.3
12364,1379,27,11,0.35
12365,1379,28,11,0.35
12366,1379,29,11,0.35
12367,1379,30,11,0.35
12368,1379,31,11,
13516,1379,1,12,0.35
13517,1379,2,12,0.35
13518,1379,3,12,0.35
13519,1379,4,12,0.35
13520,1379,5,12,0.35
13521,1379,6,12,0.35
13522,1379,7,12,0.35
13523,1379,8,12,0.33
13524,1379,9,12,0.33
13525,1379,10,12,0.3
13526,1379,11,12,0.33
13527,1379,12,12,0.33
13528,1379,13,12,0.33
13529,1379,14,12,0.35
13530,1379,15,12,0.43
13531,1379,16,12,0.43
13532,1379,17,12,0.38
13533,1379,18,12,0.38
13534,1379,19,12,0.67
13535,1379,20,12,0.77
13536,1379,21,12,0.58
13537,1379,22,12,0.48
13538,1379,23,12,0.45
13539,1379,24,12,0.43
13540,1379,25,12,0.43
13541,1379,26,12,0.38
13542,1379,27,12,0.38
13543,1379,28,12,0.38
13544,1379,29,12,0.38
13545,1379,30,12,0.4
13546,1379,31,12,
589,1380,1,1,1.09
590,1380,2,1,1.09
591,1380,3,1,1.09
592,1380,4,1,1.03
593,1380,5,1,0.87
594,1380,6,1,0.87
595,1380,7,1,1.25
596,1380,8,1,0.98
597,1380,9,1,0.7
598,1380,10,1,0.66
599,1380,11,1,0.58
600,1380,12,1,0.54
601,1380,13,1,0.62
602,1380,14,1,2.27
603,1380,15,1,1.25
604,1380,16,1,0.98
605,1380,17,1,0.92
606,1380,18,1,0.92
607,1380,19,1,1.2
608,1380,20,1,0.98
609,1380,21,1,1.03
610,1380,22,1,1.03
611,1380,23,1,0.92
612,1380,24,1,0.76
613,1380,25,1,0.66
614,1380,26,1,0.62
615,1380,27,1,0.54
616,1380,28,1,0.54
617,1380,29,1,4.27
618,1380,30,1,4.09
619,1380,31,1,2.25
1767,1380,1,2,1.89
1768,1380,2,2,1.14
1769,1380,3,2,1.14
1770,1380,4,2,1.2
1771,1380,5,2,1.2
1772,1380,6,2,1.25
1773,1380,7,2,1.09
1774,1380,8,2,1.09
1775,1380,9,2,1.09
1776,1380,10,2,1.03
1777,1380,11,2,0.98
1778,1380,12,2,0.98
1779,1380,13,2,1.03
1780,1380,14,2,1.25
1781,1380,15,2,1.64
1782,1380,16,2,1.98
1783,1380,17,2,2.16
1784,1380,18,2,2.16
1785,1380,19,2,2.43
1786,1380,20,2,2.52
1787,1380,21,2,3.0
1788,1380,22,2,2.8
1789,1380,23,2,2.61
1790,1380,24,2,3.1
1791,1380,25,2,3.5
1792,1380,26,2,4.18
1793,1380,27,2,4.06
1794,1380,28,2,3.7
1795,1380,29,2,3.6
1796,1380,30,2,3.6
1797,1380,31,2,3.6
2945,1380,1,3,3.2
2946,1380,2,3,3.2
2947,1380,3,3,3.1
2948,1380,4,3,3.3
2949,1380,5,3,3.2
2950,1380,6,3,2.7
2951,1380,7,3,2.16
2952,1380,8,3,1.47
2953,1380,9,3,1.14
2954,1380,10,3,0.98
2955,1380,11,3,0.87
2956,1380,12,3,0.98
2957,1380,13,3,0.87
2958,1380,14,3,1.09
2959,1380,15,3,1.25
2960,1380,16,3,1.42
2961,1380,17,3,1.36
2962,1380,18,3,1.42
2963,1380,19,3,1.47
2964,1380,20,3,1.47
2965,1380,21,3,1.47
2966,1380,22,3,1.53
2967,1380,23,3,1.53
2968,1380,24,3,1.58
2969,1380,25,3,1.47
2970,1380,26,3,1.42
2971,1380,27,3,1.36
2972,1380,28,3,1.31
2973,1380,29,3,1.31
2974,1380,30,3,1.14
2975,1380,31,3,1.2
4123,1380,1,4,1.03
4124,1380,2,4,0.81
4125,1380,3,4,0.62
4126,1380,4,4,0.62
4127,1380,5,4,0.54
4128,1380,6,4,0.54
4129,1380,7,4,0.46
4130,1380,8,4,0.5
4131,1380,9,4,0.46
4132,1380,10,4,0.46
4133,1380,11,4,0.5
4134,1380,12,4,0.46
4135,1380,13,4,0.5
4136,1380,14,4,0.5
4137,1380,15,4,0.46
4138,1380,16,4,0.46
4139,1380,17,4,0.42
4140,1380,18,4,0.42
4141,1380,19,4,0.34
4142,1380,20,4,0.34
4143,1380,21,4,0.3
4144,1380,22,4,0.34
4145,1380,23,4,0.3
4146,1380,24,4,0.26
4147,1380,25,4,0.28
4148,1380,26,4,0.26
4149,1380,27,4,0.23
4150,1380,28,4,0.23
4151,1380,29,4,0.26
4152,1380,30,4,0.25
4153,1380,31,4,0.26
5301,1380,1,5,0.26
5302,1380,2,5,0.23
5303,1380,3,5,0.25
5304,1380,4,5,0.23
5305,1380,5,5,0.25
5306,1380,6,5,0.25
5307,1380,7,5,0.25
5308,1380,8,5,0.23
5309,1380,9,5,0.25
5310,1380,10,5,0.26
5311,1380,11,5,0.28
5312,1380,12,5,0.28
5313,1380,13,5,0.2
5314,1380,14,5,0.0
5315,1380,15,5,0.0
5316,1380,16,5,0.0
5317,1380,17,5,0.0
5318,1380,18,5,0.0
5319,1380,19,5,0.0
5320,1380,20,5,0.0
5321,1380,21,5,0.0
5322,1380,22,5,0.0
5323,1380,23,5,0.0
5324,1380,24,5,0.0
5325,1380,25,5,0.0
5326,1380,26,5,0.0
5327,1380,27,5,0.0
5328,1380,28,5,0.0
5329,1380,29,5,0.0
5330,1380,30,5,0.0
5331,1380,31,5,0.0
6479,1380,1,6,0.0
6480,1380,2,6,0.0
6481,1380,3,6,0.0
6482,1380,4,6,0.0
6483,1380,5,6,0.0
6484,1380,6,6,0.0
6485,1380,7,6,0.0
6486,1380,8,6,0.0
6487,1380,9,6,0.0
6488,1380,10,6,0.0
6489,1380,11,6,0.0
6490,1380,12,6,0.0
6491,1380,13,6,0.0
6492,1380,14,6,0.0
6493,1380,15,6,0.0
6494,1380,16,6,0.0
6495,1380,17,6,0.0
6496,1380,18,6,0.0
6497,1380,19,6,0.0
6498,1380,20,6,0.0
6499,1380,21,6,0.0
6500,1380,22,6,0.0
6501,1380,23,6,0.0
6502,1380,24,6,0.0
6503,1380,25,6,0.0
6504,1380,26,6,0.0
6505,1380,27,6,0.0
6506,1380,28,6,0.0
6507,1380,29,6,0.0
6508,1380,30,6,0.0
6509,1380,31,6,0.0
7657,1380,1,7,0.0
7658,1380,2,7,0.0
7659,1380,3,7,0.0
7660,1380,4,7,0.0
7661,1380,5,7,0.0
7662,1380,6,7,0.0
7663,1380,7,7,0.0
7664,1380,8,7,0.0
7665,1380,9,7,0.0
7666,1380,10,7,0.0
7667,1380,11,7,0.0
7668,1380,12,7,0.0
7669,1380,13,7,0.0
7670,1380,14,7,0.0
7671,1380,15,7,0.0
7672,1380,16,7,0.0
7673,1380,17,7,0.0
7674,1380,18,7,0.0
7675,1380,19,7,0.0
7676,1380,20,7,0.0
7677,1380,21,7,0.0
7678,1380,22,7,0.0
7679,1380,23,7,0.0
7680,1380,24,7,0.0
7681,1380,25,7,0.0
7682,1380,26,7,0.0
7683,1380,27,7,0.0
7684,1380,28,7,0.0
7685,1380,29,7,0.0
7686,1380,30,7,0.0
7687,1380,31,7,
8835,1380,1,8,0.2
8836,1380,2,8,0.26
8837,1380,3,8,0.26
8838,1380,4,8,0.25
8839,1380,5,8,0.25
8840,1380,6,8,0.25
8841,1380,7,8,0.34
8842,1380,8,8,0.34
8843,1380,9,8,0.26
8844,1380,10,8,0.26
8845,1380,11,8,0.26
8846,1380,12,8,0.26
8847,1380,13,8,0.26
8848,1380,14,8,0.28
8849,1380,15,8,0.34
8850,1380,16,8,0.34
8851,1380,17,8,0.38
8852,1380,18,8,0.38
8853,1380,19,8,0.38
8854,1380,20,8,0.38
8855,1380,21,8,0.54
8856,1380,22,8,0.38
8857,1380,23,8,0.34
8858,1380,24,8,0.34
8859,1380,25,8,0.38
8860,1380,26,8,0.38
8861,1380,27,8,0.34
8862,1380,28,8,0.34
8863,1380,29,8,0.34
8864,1380,30,8,0.34
8865,1380,31,8,
10013,1380,1,9,0.34
10014,1380,2,9,0.34
10015,1380,3,9,0.28
10016,1380,4,9,0.3
10017,1380,5,9,0.3
10018,1380,6,9,0.3
10019,1380,7,9,0.28
10020,1380,8,9,0.3
10021,1380,9,9,0.28
10022,1380,10,9,0.26
10023,1380,11,9,0.26
10024,1380,12,9,0.28
10025,1380,13,9,0.3
10026,1380,14,9,0.3
10027,1380,15,9,0.26
10028,1380,16,9,0.26
10029,1380,17,9,0.26
10030,1380,18,9,0.26
10031,1380,19,9,0.26
10032,1380,20,9,0.26
10033,1380,21,9,0.25
10034,1380,22,9,0.25
10035,1380,23,9,0.25
10036,1380,24,9,0.26
10037,1380,25,9,0.26
10038,1380,26,9,0.25
10039,1380,27,9,0.23
10040,1380,28,9,0.23
10041,1380,29,9,0.23
10042,1380,30,9,0.25
10043,1380,31,9,
11191,1380,1,10,0.23
11192,1380,2,10,0.25
11193,1380,3,10,0.25
11194,1380,4,10,0.23
11195,1380,5,10,0.23
11196,1380,6,10,0.25
11197,1380,7,10,0.23
11198,1380,8,10,0.2
11199,1380,9,10,0.23
11200,1380,10,10,0.23
11201,1380,11,10,0.23
11202,1380,12,10,0.2
11203,1380,13,10,0.23
11204,1380,14,10,0.23
11205,1380,15,10,0.23
11206,1380,16,10,0.25
11207,1380,17,10,0.23
11208,1380,18,10,0.23
11209,1380,19,10,0.23
11210,1380,20,10,0.23
11211,1380,21,10,0.2
11212,1380,22,10,0.23
11213,1380,23,10,0.2
11214,1380,24,10,0.23
11215,1380,25,10,0.2
11216,1380,26,10,0.23
11217,1380,27,10,0.23
11218,1380,28,10,0.23
11219,1380,29,10,0.23
11220,1380,30,10,0.23
11221,1380,31,10,
12369,1380,1,11,0.2
12370,1380,2,11,0.25
12371,1380,3,11,0.23
12372,1380,4,11,0.25
12373,1380,5,11,0.25
12374,1380,6,11,0.25
12375,1380,7,11,0.23
12376,1380,8,11,0.23
12377,1380,9,11,0.2
12378,1380,10,11,0.23
12379,1380,11,11,0.25
12380,1380,12,11,0.23
12381,1380,13,11,0.25
12382,1380,14,11,0.23
12383,1380,15,11,0.25
12384,1380,16,11,0.23
12385,1380,17,11,0.25
12386,1380,18,11,0.25
12387,1380,19,11,0.26
12388,1380,20,11,0.34
12389,1380,21,11,0.25
12390,1380,22,11,0.26
12391,1380,23,11,0.26
12392,1380,24,11,0.26
12393,1380,25,11,0.26
12394,1380,26,11,0.23
12395,1380,27,11,0.25
12396,1380,28,11,0.23
12397,1380,29,11,0.25
12398,1380,30,11,0.25
12399,1380,31,11,
13547,1380,1,12,0.23
13548,1380,2,12,0.23
13549,1380,3,12,0.25
13550,1380,4,12,0.26
13551,1380,5,12,0.28
13552,1380,6,12,0.28
13553,1380,7,12,0.3
13554,1380,8,12,0.38
13555,1380,9,12,0.34
13556,1380,10,12,0.34
13557,1380,11,12,0.34
13558,1380,12,12,0.38
13559,1380,13,12,0.38
13560,1380,14,12,0.38
13561,1380,15,12,0.46
13562,1380,16,12,0.46
13563,1380,17,12,0.54
13564,1380,18,12,0.7
13565,1380,19,12,0.76
13566,1380,20,12,0.66
13567,1380,21,12,0.58
13568,1380,22,12,0.76
13569,1380,23,12,0.76
13570,1380,24,12,0.76
13571,1380,25,12,0.62
13572,1380,26,12,0.7
13573,1380,27,12,0.87
13574,1380,28,12,0.87
13575,1380,29,12,0.87
13576,1380,30,12,
13577,1380,31,12,
620,1381,1,1,9.7
621,1381,2,1,9.6
622,1381,3,1,9.5
623,1381,4,1,9.4
624,1381,5,1,9.3
625,1381,6,1,9.2
626,1381,7,1,9.0
627,1381,8,1,8.9
628,1381,9,1,8.8
629,1381,10,1,8.7
630,1381,11,1,8.6
631,1381,12,1,8.5
632,1381,13,1,8.3
633,1381,14,1,8.2
634,1381,15,1,8.1
635,1381,16,1,8.0
636,1381,17,1,7.8
637,1381,18,1,12.4
638,1381,19,1,8.7
639,1381,20,1,7.8
640,1381,21,1,6.9
641,1381,22,1,6.0
642,1381,23,1,5.0
643,1381,24,1,4.5
644,1381,25,1,4.5
645,1381,26,1,4.5
646,1381,27,1,8.8
647,1381,28,1,8.0
648,1381,29,1,6.6
649,1381,30,1,5.7
650,1381,31,1,6.0
1798,1381,1,2,6.0
1799,1381,2,2,6.0
1800,1381,3,2,5.7
1801,1381,4,2,5.7
1802,1381,5,2,6.8
1803,1381,6,2,8.5
1804,1381,7,2,7.4
1805,1381,8,2,7.6
1806,1381,9,2,7.0
1807,1381,10,2,6.5
1808,1381,11,2,6.2
1809,1381,12,2,6.0
1810,1381,13,2,5.9
1811,1381,14,2,5.9
1812,1381,15,2,5.8
1813,1381,16,2,5.8
1814,1381,17,2,6.1
1815,1381,18,2,5.7
1816,1381,19,2,5.3
1817,1381,20,2,4.9
1818,1381,21,2,5.2
1819,1381,22,2,4.9
1820,1381,23,2,4.7
1821,1381,24,2,4.5
1822,1381,25,2,4.8
1823,1381,26,2,4.9
1824,1381,27,2,4.9
1825,1381,28,2,4.9
1826,1381,29,2,4.6
1827,1381,30,2,4.5
1828,1381,31,2,4.6
2976,1381,1,3,4.0
2977,1381,2,3,3.8
2978,1381,3,3,3.8
2979,1381,4,3,4.2
2980,1381,5,3,4.6
2981,1381,6,3,4.4
2982,1381,7,3,4.2
2983,1381,8,3,4.2
2984,1381,9,3,4.0
2985,1381,10,3,3.9
2986,1381,11,3,3.9
2987,1381,12,3,3.8
2988,1381,13,3,4.2
2989,1381,14,3,3.8
2990,1381,15,3,3.1
2991,1381,16,3,3.1
2992,1381,17,3,2.9
2993,1381,18,3,2.8
2994,1381,19,3,2.4
2995,1381,20,3,2.4
2996,1381,21,3,2.4
2997,1381,22,3,2.5
2998,1381,23,3,2.5
2999,1381,24,3,2.1
3000,1381,25,3,2.0
3001,1381,26,3,2.1
3002,1381,27,3,2.4
3003,1381,28,3,2.9
3004,1381,29,3,2.7
3005,1381,30,3,2.2
3006,1381,31,3,1.9
4154,1381,1,4,2.1
4155,1381,2,4,2.1
4156,1381,3,4,2.4
4157,1381,4,4,2.5
4158,1381,5,4,2.0
4159,1381,6,4,1.7
4160,1381,7,4,1.3
4161,1381,8,4,1.0
4162,1381,9,4,0.9
4163,1381,10,4,1.0
4164,1381,11,4,1.6
4165,1381,12,4,1.4
4166,1381,13,4,1.3
4167,1381,14,4,0.9
