,sal,rooz,Month,mahabad_Debi
7769,1370,20,9,3.3
7770,1370,21,9,2.8
7771,1370,22,9,4.5
7772,1370,23,9,6.3
7773,1370,24,9,6.3
7774,1370,25,9,6.3
7775,1370,26,9,5.3
7776,1370,27,9,5.3
7777,1370,28,9,5.5
7778,1370,29,9,5.7
7779,1370,30,9,5.5
7780,1370,31,9,
8711,1370,1,10,5.7
8712,1370,2,10,4.7
8713,1370,3,10,4.9
8714,1370,4,10,5.1
8715,1370,5,10,4.5
8716,1370,6,10,4.9
8717,1370,7,10,4.7
8718,1370,8,10,5.1
8719,1370,9,10,2.8
8720,1370,10,10,2.6
8721,1370,11,10,2.4
8722,1370,12,10,2.6
8723,1370,13,10,2.4
8724,1370,14,10,4.9
8725,1370,15,10,2.6
8726,1370,16,10,3.9
8727,1370,17,10,2.6
8728,1370,18,10,3.0
8729,1370,19,10,2.2
8730,1370,20,10,2.3
8731,1370,21,10,2.1
8732,1370,22,10,2.0
8733,1370,23,10,2.0
8734,1370,24,10,2.0
8735,1370,25,10,2.0
8736,1370,26,10,2.0
8737,1370,27,10,2.0
8738,1370,28,10,2.1
8739,1370,29,10,2.1
8740,1370,30,10,1.85
8741,1370,31,10,
9672,1370,1,11,1.55
9673,1370,2,11,1.65
9674,1370,3,11,1.65
9675,1370,4,11,1.65
9676,1370,5,11,1.85
9677,1370,6,11,1.65
9678,1370,7,11,2.4
9679,1370,8,11,2.3
9680,1370,9,11,2.7
9681,1370,10,11,2.3
9682,1370,11,11,2.4
9683,1370,12,11,2.4
9684,1370,13,11,2.4
9685,1370,14,11,2.6
9686,1370,15,11,2.3
9687,1370,16,11,2.4
9688,1370,17,11,2.9
9689,1370,18,11,2.5
9690,1370,19,11,2.4
9691,1370,20,11,2.5
9692,1370,21,11,2.5
9693,1370,22,11,4.05
9694,1370,23,11,2.3
9695,1370,24,11,2.5
9696,1370,25,11,2.6
9697,1370,26,11,2.5
9698,1370,27,11,2.5
9699,1370,28,11,2.5
9700,1370,29,11,2.7
9701,1370,30,11,2.3
9702,1370,31,11,
10633,1370,1,12,2.5
10634,1370,2,12,2.8
10635,1370,3,12,2.8
10636,1370,4,12,3.3
10637,1370,5,12,5.3
10638,1370,6,12,10.25
10639,1370,7,12,9.0
10640,1370,8,12,8.5
10641,1370,9,12,8.75
10642,1370,10,12,8.1
10643,1370,11,12,8.3
10644,1370,12,12,4.5
10645,1370,13,12,4.35
10646,1370,14,12,3.3
10647,1370,15,12,3.0
10648,1370,16,12,4.05
10649,1370,17,12,3.3
10650,1370,18,12,3.45
10651,1370,19,12,3.75
10652,1370,20,12,2.5
10653,1370,21,12,2.1
10654,1370,22,12,1.9
10655,1370,23,12,1.95
10656,1370,24,12,1.85
10657,1370,25,12,6.45
10658,1370,26,12,4.95
10659,1370,27,12,7.7
10660,1370,28,12,8.1
10661,1370,29,12,12.75
10662,1370,30,12,13.5
10663,1370,31,12,
93,1371,1,1,27.82
94,1371,2,1,19.57
95,1371,3,1,18.72
96,1371,4,1,18.72
97,1371,5,1,19.15
98,1371,6,1,19.15
99,1371,7,1,18.3
100,1371,8,1,19.15
101,1371,9,1,20.0
102,1371,10,1,20.0
103,1371,11,1,20.0
104,1371,12,1,20.0
105,1371,13,1,20.0
106,1371,14,1,20.0
107,1371,15,1,20.0
108,1371,16,1,20.0
109,1371,17,1,26.87
110,1371,18,1,28.79
111,1371,19,1,130.97
112,1371,20,1,181.08
113,1371,21,1,123.47
114,1371,22,1,122.75
115,1371,23,1,121.5
116,1371,24,1,100.5
117,1371,25,1,37.4
118,1371,26,1,33.75
119,1371,27,1,32.75
120,1371,28,1,34.25
121,1371,29,1,30.75
122,1371,30,1,29.25
123,1371,31,1,26.4
1054,1371,1,2,51.91
1055,1371,2,2,61.74
1056,1371,3,2,63.9
1057,1371,4,2,18.3
1058,1371,5,2,17.02
1059,1371,6,2,42.01
1060,1371,7,2,30.75
1061,1371,8,2,19.15
1062,1371,9,2,18.3
1063,1371,10,2,47.0
1064,1371,11,2,19.57
1065,1371,12,2,16.17
1066,1371,13,2,20.45
1067,1371,14,2,23.6
1068,1371,15,2,28.3
1069,1371,16,2,34.25
1070,1371,17,2,36.35
1071,1371,18,2,19.15
1072,1371,19,2,22.7
1073,1371,20,2,25.45
1074,1371,21,2,24.97
1075,1371,22,2,47.88
1076,1371,23,2,100.27
1077,1371,24,2,123.32
1078,1371,25,2,77.1
1079,1371,26,2,37.92
1080,1371,27,2,36.87
1081,1371,28,2,44.45
1082,1371,29,2,23.6
1083,1371,30,2,25.45
1084,1371,31,2,29.75
2015,1371,1,3,30.25
2016,1371,2,3,30.75
2017,1371,3,3,20.0
2018,1371,4,3,15.05
2019,1371,5,3,14.35
2020,1371,6,3,13.3
2021,1371,7,3,12.95
2022,1371,8,3,10.95
2023,1371,9,3,9.0
2024,1371,10,3,9.97
2025,1371,11,3,9.32
2026,1371,12,3,7.35
2027,1371,13,3,3.55
2028,1371,14,3,2.12
2029,1371,15,3,2.27
2030,1371,16,3,2.27
2031,1371,17,3,2.27
2032,1371,18,3,2.27
2033,1371,19,3,2.2
2034,1371,20,3,2.35
2035,1371,21,3,2.42
2036,1371,22,3,2.95
2037,1371,23,3,4.45
2038,1371,24,3,4.9
2039,1371,25,3,4.9
2040,1371,26,3,5.8
2041,1371,27,3,4.45
2042,1371,28,3,7.35
2043,1371,29,3,5.12
2044,1371,30,3,5.35
2045,1371,31,3,4.67
2976,1371,1,4,4.45
2977,1371,2,4,4.9
2978,1371,3,4,4.0
2979,1371,4,4,2.95
2980,1371,5,4,2.65
2981,1371,6,4,2.65
2982,1371,7,4,2.42
2983,1371,8,4,2.42
2984,1371,9,4,2.35
2985,1371,10,4,3.55
2986,1371,11,4,4.9
2987,1371,12,4,6.52
2988,1371,13,4,3.85
2989,1371,14,4,3.7
2990,1371,15,4,3.85
2991,1371,16,4,5.12
2992,1371,17,4,5.12
2993,1371,18,4,5.57
2994,1371,19,4,3.85
2995,1371,20,4,2.8
2996,1371,21,4,2.35
2997,1371,22,4,2.35
2998,1371,23,4,3.25
2999,1371,24,4,2.95
3000,1371,25,4,2.05
3001,1371,26,4,3.55
3002,1371,27,4,4.0
3003,1371,28,4,3.1
3004,1371,29,4,2.35
3005,1371,30,4,2.35
3006,1371,31,4,2.35
3937,1371,1,5,2.8
3938,1371,2,5,2.5
3939,1371,3,5,3.1
3940,1371,4,5,2.65
3941,1371,5,5,3.55
3942,1371,6,5,2.8
3943,1371,7,5,2.8
3944,1371,8,5,1.97
3945,1371,9,5,1.97
3946,1371,10,5,1.97
3947,1371,11,5,1.82
3948,1371,12,5,1.97
3949,1371,13,5,1.97
3950,1371,14,5,1.97
3951,1371,15,5,2.27
3952,1371,16,5,2.5
3953,1371,17,5,2.42
3954,1371,18,5,6.5
3955,1371,19,5,2.65
3956,1371,20,5,2.95
3957,1371,21,5,3.4
3958,1371,22,5,2.95
3959,1371,23,5,2.65
3960,1371,24,5,3.25
3961,1371,25,5,3.4
3962,1371,26,5,2.8
3963,1371,27,5,2.5
3964,1371,28,5,2.8
3965,1371,29,5,2.95
3966,1371,30,5,2.65
3967,1371,31,5,3.25
4898,1371,1,6,2.95
4899,1371,2,6,3.1
4900,1371,3,6,3.25
4901,1371,4,6,2.95
4902,1371,5,6,2.5
4903,1371,6,6,2.65
4904,1371,7,6,3.25
4905,1371,8,6,2.65
4906,1371,9,6,3.1
4907,1371,10,6,3.25
4908,1371,11,6,2.5
4909,1371,12,6,2.42
4910,1371,13,6,2.65
4911,1371,14,6,5.35
4912,1371,15,6,4.45
4913,1371,16,6,5.12
4914,1371,17,6,3.55
4915,1371,18,6,2.42
4916,1371,19,6,3.1
4917,1371,20,6,5.35
4918,1371,21,6,2.5
4919,1371,22,6,2.27
4920,1371,23,6,1.9
4921,1371,24,6,2.42
4922,1371,25,6,3.1
4923,1371,26,6,3.55
4924,1371,27,6,5.35
4925,1371,28,6,2.95
4926,1371,29,6,2.8
4927,1371,30,6,2.12
4928,1371,31,6,5.8
5859,1371,1,7,3.25
5860,1371,2,7,5.8
5861,1371,3,7,5.5
5862,1371,4,7,6.25
5863,1371,5,7,5.35
5864,1371,6,7,5.35
5865,1371,7,7,3.85
5866,1371,8,7,4.0
5867,1371,9,7,5.35
5868,1371,10,7,5.57
5869,1371,11,7,4.45
5870,1371,12,7,5.12
5871,1371,13,7,5.35
5872,1371,14,7,5.8
5873,1371,15,7,5.35
5874,1371,16,7,5.57
5875,1371,17,7,6.25
5876,1371,18,7,5.8
5877,1371,19,7,7.9
5878,1371,20,7,5.8
5879,1371,21,7,5.57
5880,1371,22,7,4.22
5881,1371,23,7,2.8
5882,1371,24,7,2.42
5883,1371,25,7,2.65
5884,1371,26,7,2.42
5885,1371,27,7,6.25
5886,1371,28,7,6.25
5887,1371,29,7,2.8
5888,1371,30,7,4.22
5889,1371,31,7,
6820,1371,1,8,1.65
6821,1371,2,8,4.45
6822,1371,3,8,3.7
6823,1371,4,8,3.85
6824,1371,5,8,4.22
6825,1371,6,8,5.12
6826,1371,7,8,4.67
6827,1371,8,8,5.12
6828,1371,9,8,6.25
6829,1371,10,8,5.8
6830,1371,11,8,1.9
6831,1371,12,8,2.42
6832,1371,13,8,3.25
6833,1371,14,8,3.85
6834,1371,15,8,3.1
6835,1371,16,8,4.0
6836,1371,17,8,6.52
6837,1371,18,8,6.25
6838,1371,19,8,5.35
6839,1371,20,8,5.35
6840,1371,21,8,6.52
6841,1371,22,8,6.25
6842,1371,23,8,5.35
6843,1371,24,8,6.25
6844,1371,25,8,5.57
6845,1371,26,8,5.12
6846,1371,27,8,5.35
6847,1371,28,8,5.12
6848,1371,29,8,5.35
6849,1371,30,8,5.8
6850,1371,31,8,
7781,1371,1,9,5.8
7782,1371,2,9,5.12
7783,1371,3,9,2.65
7784,1371,4,9,3.4
7785,1371,5,9,5.57
7786,1371,6,9,2.2
7787,1371,7,9,3.1
7788,1371,8,9,2.42
7789,1371,9,9,3.7
7790,1371,10,9,3.55
7791,1371,11,9,3.85
7792,1371,12,9,6.25
7793,1371,13,9,6.8
7794,1371,14,9,7.07
7795,1371,15,9,6.25
7796,1371,16,9,6.52
7797,1371,17,9,6.25
7798,1371,18,9,6.52
7799,1371,19,9,5.8
7800,1371,20,9,5.12
7801,1371,21,9,5.57
7802,1371,22,9,4.9
7803,1371,23,9,5.12
7804,1371,24,9,4.67
7805,1371,25,9,10.59
7806,1371,26,9,13.3
7807,1371,27,9,10.95
7808,1371,28,9,9.97
7809,1371,29,9,9.97
7810,1371,30,9,9.97
7811,1371,31,9,
8742,1371,1,10,9.0
8743,1371,2,10,9.0
8744,1371,3,10,8.71
8745,1371,4,10,8.17
8746,1371,5,10,8.45
8747,1371,6,10,8.17
8748,1371,7,10,8.17
8749,1371,8,10,7.9
8750,1371,9,10,7.62
8751,1371,10,10,8.17
8752,1371,11,10,7.62
8753,1371,12,10,7.9
8754,1371,13,10,5.35
8755,1371,14,10,5.8
8756,1371,15,10,8.45
8757,1371,16,10,3.55
8758,1371,17,10,4.45
8759,1371,18,10,9.0
8760,1371,19,10,9.0
8761,1371,20,10,9.0
8762,1371,21,10,8.45
8763,1371,22,10,9.32
8764,1371,23,10,9.32
8765,1371,24,10,9.32
8766,1371,25,10,9.0
8767,1371,26,10,9.0
8768,1371,27,10,9.65
8769,1371,28,10,9.32
8770,1371,29,10,9.65
8771,1371,30,10,9.64
8772,1371,31,10,
9703,1371,1,11,9.97
9704,1371,2,11,9.65
9705,1371,3,11,9.32
9706,1371,4,11,4.9
9707,1371,5,11,3.55
9708,1371,6,11,3.25
9709,1371,7,11,1.7
9710,1371,8,11,2.27
9711,1371,9,11,2.35
9712,1371,10,11,2.12
9713,1371,11,11,2.2
9714,1371,12,11,8.45
9715,1371,13,11,6.8
9716,1371,14,11,2.8
9717,1371,15,11,2.35
9718,1371,16,11,8.72
9719,1371,17,11,9.32
9720,1371,18,11,6.8
9721,1371,19,11,2.5
9722,1371,20,11,2.12
9723,1371,21,11,1.97
9724,1371,22,11,1.97
9725,1371,23,11,2.05
9726,1371,24,11,1.9
9727,1371,25,11,1.82
9728,1371,26,11,1.9
9729,1371,27,11,1.97
9730,1371,28,11,7.62
9731,1371,29,11,8.45
9732,1371,30,11,8.45
9733,1371,31,11,
10664,1371,1,12,8.72
10665,1371,2,12,9.0
10666,1371,3,12,9.0
10667,1371,4,12,9.0
10668,1371,5,12,9.65
10669,1371,6,12,9.65
10670,1371,7,12,9.32
10671,1371,8,12,9.65
10672,1371,9,12,10.3
10673,1371,10,12,23.22
10674,1371,11,12,26.87
10675,1371,12,12,36.35
10676,1371,13,12,28.3
10677,1371,14,12,36.87
10678,1371,15,12,36.35
10679,1371,16,12,36.35
10680,1371,17,12,38.45
10681,1371,18,12,44.09
10682,1371,19,12,48.3
10683,1371,20,12,48.3
10684,1371,21,12,28.77
10685,1371,22,12,26.87
10686,1371,23,12,26.4
10687,1371,24,12,26.87
10688,1371,25,12,25.92
10689,1371,26,12,27.35
10690,1371,27,12,27.35
10691,1371,28,12,27.35
10692,1371,29,12,28.3
10693,1371,30,12,
10694,1371,31,12,
124,1372,1,1,37.25
125,1372,2,1,51.6
126,1372,3,1,32.34
127,1372,4,1,28.86
128,1372,5,1,29.82
129,1372,6,1,29.34
130,1372,7,1,28.86
131,1372,8,1,27.9
132,1372,9,1,20.52
133,1372,10,1,18.57
134,1372,11,1,18.18
135,1372,12,1,19.35
136,1372,13,1,22.94
137,1372,14,1,59.26
138,1372,15,1,3.03
139,1372,16,1,17.79
140,1372,17,1,18.18
141,1372,18,1,17.4
142,1372,19,1,17.04
143,1372,20,1,17.79
144,1372,21,1,16.68
145,1372,22,1,16.68
146,1372,23,1,16.32
147,1372,24,1,9.15
148,1372,25,1,9.42
149,1372,26,1,8.34
150,1372,27,1,8.61
151,1372,28,1,8.07
152,1372,29,1,14.52
153,1372,30,1,8.88
154,1372,31,1,8.34
1085,1372,1,2,4.02
1086,1372,2,2,2.7
1087,1372,3,2,3.3
1088,1372,4,2,3.0
1089,1372,5,2,2.7
1090,1372,6,2,3.84
1091,1372,7,2,15.65
1092,1372,8,2,5.37
1093,1372,9,2,3.0
1094,1372,10,2,5.64
1095,1372,11,2,16.65
1096,1372,12,2,9.96
1097,1372,13,2,12.15
1098,1372,14,2,9.42
1099,1372,15,2,10.83
1100,1372,16,2,15.96
1101,1372,17,2,15.6
1102,1372,18,2,11.82
1103,1372,19,2,10.83
1104,1372,20,2,6.72
1105,1372,21,2,4.02
1106,1372,22,2,3.15
1107,1372,23,2,3.48
1108,1372,24,2,4.56
1109,1372,25,2,4.02
1110,1372,26,2,4.02
1111,1372,27,2,3.84
1112,1372,28,2,3.48
1113,1372,29,2,2.25
1114,1372,30,2,3.66
1115,1372,31,2,3.48
2046,1372,1,3,2.7
2047,1372,2,3,2.1
2048,1372,3,3,2.25
2049,1372,4,3,1.8
2050,1372,5,3,2.55
2051,1372,6,3,2.25
2052,1372,7,3,2.85
2053,1372,8,3,3.15
2054,1372,9,3,2.7
2055,1372,10,3,2.7
2056,1372,11,3,2.4
2057,1372,12,3,2.1
2058,1372,13,3,1.71
2059,1372,14,3,1.62
2060,1372,15,3,1.8
2061,1372,16,3,1.8
2062,1372,17,3,2.55
2063,1372,18,3,3.15
2064,1372,19,3,2.85
2065,1372,20,3,3.66
2066,1372,21,3,3.3
2067,1372,22,3,3.48
2068,1372,23,3,4.2
2069,1372,24,3,3.3
2070,1372,25,3,3.66
2071,1372,26,3,4.38
2072,1372,27,3,4.56
2073,1372,28,3,4.92
2074,1372,29,3,5.37
2075,1372,30,3,4.56
2076,1372,31,3,3.48
3007,1372,1,4,4.56
3008,1372,2,4,2.7
3009,1372,3,4,3.0
3010,1372,4,4,3.0
3011,1372,5,4,2.7
3012,1372,6,4,2.7
3013,1372,7,4,2.4
3014,1372,8,4,2.55
3015,1372,9,4,3.0
3016,1372,10,4,4.2
3017,1372,11,4,4.2
3018,1372,12,4,4.92
3019,1372,13,4,5.64
3020,1372,14,4,4.2
3021,1372,15,4,3.3
3022,1372,16,4,2.85
3023,1372,17,4,3.0
3024,1372,18,4,3.0
3025,1372,19,4,3.0
3026,1372,20,4,2.85
3027,1372,21,4,2.7
3028,1372,22,4,2.85
3029,1372,23,4,4.2
3030,1372,24,4,3.48
3031,1372,25,4,3.15
3032,1372,26,4,3.0
3033,1372,27,4,3.3
3034,1372,28,4,2.25
3035,1372,29,4,1.8
3036,1372,30,4,1.8
3037,1372,31,4,1.8
3968,1372,1,5,2.85
3969,1372,2,5,3.15
3970,1372,3,5,3.15
3971,1372,4,5,3.0
3972,1372,5,5,3.84
3973,1372,6,5,4.2
3974,1372,7,5,4.2
3975,1372,8,5,4.2
3976,1372,9,5,3.3
3977,1372,10,5,4.74
3978,1372,11,5,5.64
3979,1372,12,5,3.84
3980,1372,13,5,3.83
3981,1372,14,5,3.82
3982,1372,15,5,3.81
3983,1372,16,5,3.79
3984,1372,17,5,3.78
3985,1372,18,5,3.77
3986,1372,19,5,3.76
3987,1372,20,5,3.75
3988,1372,21,5,3.74
3989,1372,22,5,3.73
3990,1372,23,5,3.72
3991,1372,24,5,3.71
3992,1372,25,5,3.7
3993,1372,26,5,3.69
3994,1372,27,5,3.68
3995,1372,28,5,3.67
3996,1372,29,5,3.66
3997,1372,30,5,3.64
3998,1372,31,5,3.63
4929,1372,1,6,3.62
4930,1372,2,6,3.61
4931,1372,3,6,3.6
4932,1372,4,6,3.59
4933,1372,5,6,3.58
4934,1372,6,6,3.57
4935,1372,7,6,3.56
4936,1372,8,6,3.55
4937,1372,9,6,3.54
4938,1372,10,6,3.53
4939,1372,11,6,3.52
4940,1372,12,6,3.51
4941,1372,13,6,3.5
4942,1372,14,6,3.48
4943,1372,15,6,3.53
4944,1372,16,6,3.57
4945,1372,17,6,16.92
4946,1372,18,6,3.67
4947,1372,19,6,3.72
4948,1372,20,6,3.76
4949,1372,21,6,3.81
4950,1372,22,6,3.85
4951,1372,23,6,3.9
4952,1372,24,6,3.95
4953,1372,25,6,3.99
4954,1372,26,6,4.04
4955,1372,27,6,4.09
4956,1372,28,6,4.14
4957,1372,29,6,4.19
4958,1372,30,6,4.23
4959,1372,31,6,4.25
5890,1372,1,7,3.3
5891,1372,2,7,2.85
5892,1372,3,7,3.48
5893,1372,4,7,3.66
5894,1372,5,7,2.85
5895,1372,6,7,3.84
5896,1372,7,7,3.48
5897,1372,8,7,1.95
5898,1372,9,7,1.71
5899,1372,10,7,1.53
5900,1372,11,7,1.71
5901,1372,12,7,2.4
5902,1372,13,7,3.48
5903,1372,14,7,3.15
5904,1372,15,7,2.4
5905,1372,16,7,3.66
5906,1372,17,7,3.66
5907,1372,18,7,3.66
5908,1372,19,7,3.84
5909,1372,20,7,4.02
5910,1372,21,7,4.2
5911,1372,22,7,4.38
5912,1372,23,7,4.2
5913,1372,24,7,4.2
5914,1372,25,7,4.02
5915,1372,26,7,3.66
5916,1372,27,7,3.48
5917,1372,28,7,3.84
5918,1372,29,7,4.56
5919,1372,30,7,4.38
5920,1372,31,7,
6851,1372,1,8,4.74
6852,1372,2,8,4.74
6853,1372,3,8,5.64
6854,1372,4,8,6.72
6855,1372,5,8,4.2
6856,1372,6,8,4.74
6857,1372,7,8,6.99
6858,1372,8,8,5.37
6859,1372,9,8,5.37
6860,1372,10,8,7.8
6861,1372,11,8,12.76
6862,1372,12,8,8.34
6863,1372,13,8,6.72
6864,1372,14,8,6.18
6865,1372,15,8,5.64
6866,1372,16,8,5.64
6867,1372,17,8,7.8
6868,1372,18,8,5.1
6869,1372,19,8,4.92
6870,1372,20,8,4.74
6871,1372,21,8,8.34
6872,1372,22,8,9.69
6873,1372,23,8,9.96
6874,1372,24,8,10.5
6875,1372,25,8,10.5
6876,1372,26,8,10.83
6877,1372,27,8,11.16
6878,1372,28,8,11.16
6879,1372,29,8,11.16
6880,1372,30,8,11.49
6881,1372,31,8,
7812,1372,1,9,10.5
7813,1372,2,9,10.5
7814,1372,3,9,11.49
7815,1372,4,9,14.52
7816,1372,5,9,12.15
7817,1372,6,9,12.48
7818,1372,7,9,12.81
7819,1372,8,9,12.15
7820,1372,9,9,11.49
7821,1372,10,9,12.15
7822,1372,11,9,11.82
7823,1372,12,9,11.82
7824,1372,13,9,11.16
7825,1372,14,9,10.5
7826,1372,15,9,11.49
7827,1372,16,9,11.16
7828,1372,17,9,11.82
7829,1372,18,9,11.82
7830,1372,19,9,11.82
7831,1372,20,9,11.82
7832,1372,21,9,12.15
7833,1372,22,9,11.89
7834,1372,23,9,17.04
7835,1372,24,9,17.4
7836,1372,25,9,18.18
7837,1372,26,9,18.18
7838,1372,27,9,18.18
7839,1372,28,9,18.18
7840,1372,29,9,17.79
7841,1372,30,9,17.79
7842,1372,31,9,
8773,1372,1,10,18.18
8774,1372,2,10,15.6
8775,1372,3,10,11.83
8776,1372,4,10,11.82
8777,1372,5,10,10.83
8778,1372,6,10,10.83
8779,1372,7,10,12.81
8780,1372,8,10,12.48
8781,1372,9,10,11.82
8782,1372,10,10,11.16
8783,1372,11,10,11.49
8784,1372,12,10,11.82
8785,1372,13,10,14.88
8786,1372,14,10,17.43
8787,1372,15,10,16.68
8788,1372,16,10,54.51
8789,1372,17,10,63.87
8790,1372,18,10,41.07
8791,1372,19,10,20.52
8792,1372,20,10,13.8
8793,1372,21,10,12.48
8794,1372,22,10,12.48
8795,1372,23,10,12.15
8796,1372,24,10,12.15
8797,1372,25,10,12.15
8798,1372,26,10,18.86
8799,1372,27,10,24.24
8800,1372,28,10,33.87
8801,1372,29,10,19.35
8802,1372,30,10,13.14
8803,1372,31,10,
9734,1372,1,11,12.48
9735,1372,2,11,12.15
9736,1372,3,11,12.15
9737,1372,4,11,12.15
9738,1372,5,11,12.15
9739,1372,6,11,12.15
9740,1372,7,11,12.15
9741,1372,8,11,12.15
9742,1372,9,11,11.82
9743,1372,10,11,12.48
9744,1372,11,11,12.48
9745,1372,12,11,12.48
9746,1372,13,11,12.15
9747,1372,14,11,18.18
9748,1372,15,11,18.18
9749,1372,16,11,18.96
9750,1372,17,11,18.57
9751,1372,18,11,18.96
9752,1372,19,11,18.96
9753,1372,20,11,18.57
9754,1372,21,11,18.57
9755,1372,22,11,18.96
9756,1372,23,11,19.35
9757,1372,24,11,7.8
9758,1372,25,11,7.53
9759,1372,26,11,9.96
9760,1372,27,11,9.96
9761,1372,28,11,11.49
9762,1372,29,11,11.49
9763,1372,30,11,10.83
9764,1372,31,11,
10695,1372,1,12,11.49
10696,1372,2,12,9.15
10697,1372,3,12,8.88
10698,1372,4,12,9.15
10699,1372,5,12,9.42
10700,1372,6,12,9.42
10701,1372,7,12,11.49
10702,1372,8,12,11.16
10703,1372,9,12,5.91
10704,1372,10,12,5.91
10705,1372,11,12,4.74
10706,1372,12,12,4.92
10707,1372,13,12,7.26
10708,1372,14,12,4.92
10709,1372,15,12,4.56
10710,1372,16,12,8.28
10711,1372,17,12,15.12
10712,1372,18,12,15.6
10713,1372,19,12,17.04
10714,1372,20,12,16.68
10715,1372,21,12,30.39
10716,1372,22,12,63.91
10717,1372,23,12,31.86
10718,1372,24,12,7.26
10719,1372,25,12,8.88
10720,1372,26,12,9.96
10721,1372,27,12,10.83
10722,1372,28,12,6.72
10723,1372,29,12,7.81
10724,1372,30,12,
10725,1372,31,12,
155,1373,1,1,16.35
156,1373,2,1,15.9
157,1373,3,1,15.9
158,1373,4,1,15.9
159,1373,5,1,15.06
160,1373,6,1,15.06
161,1373,7,1,16.35
162,1373,8,1,41.02
163,1373,9,1,23.97
164,1373,10,1,21.42
165,1373,11,1,20.91
166,1373,12,1,21.42
167,1373,13,1,22.44
168,1373,14,1,22.44
169,1373,15,1,24.99
170,1373,16,1,76.13
171,1373,17,1,44.19
172,1373,18,1,14.22
173,1373,19,1,12.54
174,1373,20,1,12.54
175,1373,21,1,12.12
176,1373,22,1,38.0
177,1373,23,1,123.18
178,1373,24,1,69.54
179,1373,25,1,59.01
180,1373,26,1,17.25
181,1373,27,1,15.9
182,1373,28,1,45.29
183,1373,29,1,18.6
184,1373,30,1,43.44
185,1373,31,1,127.48
1116,1373,1,2,102.74
1117,1373,2,2,47.67
1118,1373,3,2,51.45
1119,1373,4,2,73.14
1120,1373,5,2,63.42
1121,1373,6,2,44.52
1122,1373,7,2,18.6
1123,1373,8,2,16.8
1124,1373,9,2,15.06
1125,1373,10,2,33.01
1126,1373,11,2,34.02
1127,1373,12,2,34.02
1128,1373,13,2,34.02
1129,1373,14,2,34.59
1130,1373,15,2,35.73
1131,1373,16,2,28.56
1132,1373,17,2,14.22
1133,1373,18,2,14.64
1134,1373,19,2,13.8
1135,1373,20,2,13.8
1136,1373,21,2,13.8
1137,1373,22,2,13.8
1138,1373,23,2,13.8
1139,1373,24,2,13.38
1140,1373,25,2,11.7
1141,1373,26,2,2.92
1142,1373,27,2,1.74
1143,1373,28,2,1.77
1144,1373,29,2,2.22
1145,1373,30,2,2.22
1146,1373,31,2,2.22
2077,1373,1,3,2.1
2078,1373,2,3,2.1
2079,1373,3,3,2.28
2080,1373,4,3,2.71
2081,1373,5,3,2.71
2082,1373,6,3,2.61
2083,1373,7,3,3.24
2084,1373,8,3,3.03
2085,1373,9,3,3.24
2086,1373,10,3,2.71
2087,1373,11,3,3.13
2088,1373,12,3,2.61
2089,1373,13,3,5.9
2090,1373,14,3,5.2
2091,1373,15,3,3.13
2092,1373,16,3,3.45
2093,1373,17,3,5.4
2094,1373,18,3,3.13
2095,1373,19,3,2.95
2096,1373,20,3,2.34
2097,1373,21,3,1.98
2098,1373,22,3,1.98
2099,1373,23,3,1.92
2100,1373,24,3,1.77
2101,1373,25,3,1.98
2102,1373,26,3,2.16
2103,1373,27,3,2.16
2104,1373,28,3,2.22
2105,1373,29,3,2.92
2106,1373,30,3,2.4
2107,1373,31,3,2.5
3038,1373,1,4,2.4
3039,1373,2,4,2.28
3040,1373,3,4,2.4
3041,1373,4,4,2.61
3042,1373,5,4,2.71
3043,1373,6,4,2.82
3044,1373,7,4,2.92
3045,1373,8,4,2.82
3046,1373,9,4,2.28
3047,1373,10,4,2.71
3048,1373,11,4,2.5
3049,1373,12,4,2.5
3050,1373,13,4,2.4
3051,1373,14,4,3.34
3052,1373,15,4,2.92
3053,1373,16,4,2.4
3054,1373,17,4,2.5
3055,1373,18,4,2.71
3056,1373,19,4,2.34
3057,1373,20,4,2.71
3058,1373,21,4,2.71
3059,1373,22,4,2.61
3060,1373,23,4,2.28
3061,1373,24,4,2.51
3062,1373,25,4,3.48
3063,1373,26,4,2.5
3064,1373,27,4,2.4
3065,1373,28,4,2.22
3066,1373,29,4,2.28
3067,1373,30,4,2.22
3068,1373,31,4,2.28
3999,1373,1,5,2.28
4000,1373,2,5,1.98
4001,1373,3,5,2.22
4002,1373,4,5,1.98
4003,1373,5,5,2.04
4004,1373,6,5,2.34
4005,1373,7,5,2.1
4006,1373,8,5,2.28
4007,1373,9,5,2.34
4008,1373,10,5,2.04
4009,1373,11,5,2.1
4010,1373,12,5,2.34
4011,1373,13,5,2.04
4012,1373,14,5,1.98
4013,1373,15,5,2.1
4014,1373,16,5,2.16
4015,1373,17,5,2.1
4016,1373,18,5,2.22
4017,1373,19,5,2.22
4018,1373,20,5,2.4
4019,1373,21,5,1.92
4020,1373,22,5,2.1
4021,1373,23,5,2.22
4022,1373,24,5,1.8
4023,1373,25,5,1.74
4024,1373,26,5,1.77
4025,1373,27,5,1.71
4026,1373,28,5,1.8
4027,1373,29,5,1.8
4028,1373,30,5,2.1
4029,1373,31,5,1.98
4960,1373,1,6,1.93
4961,1373,2,6,2.04
4962,1373,3,6,2.71
4963,1373,4,6,2.4
4964,1373,5,6,2.04
