,sal,rooz,Month,gadar_Debi
6005,1352,23,4,1.69
6006,1352,24,4,1.61
6007,1352,25,4,1.45
6008,1352,26,4,1.45
6009,1352,27,4,1.45
6010,1352,28,4,1.29
6011,1352,29,4,1.21
6012,1352,30,4,1.21
6013,1352,31,4,1.21
7812,1352,1,5,1.21
7813,1352,2,5,0.62
7814,1352,3,5,0.39
7815,1352,4,5,0.24
7816,1352,5,5,0.24
7817,1352,6,5,0.24
7818,1352,7,5,0.13
7819,1352,8,5,0.12
7820,1352,9,5,0.12
7821,1352,10,5,0.12
7822,1352,11,5,0.12
7823,1352,12,5,0.12
7824,1352,13,5,0.32
7825,1352,14,5,0.52
7826,1352,15,5,0.52
7827,1352,16,5,0.52
7828,1352,17,5,0.45
7829,1352,18,5,0.45
7830,1352,19,5,0.45
7831,1352,20,5,0.45
7832,1352,21,5,0.45
7833,1352,22,5,0.39
7834,1352,23,5,0.39
7835,1352,24,5,0.39
7836,1352,25,5,0.39
7837,1352,26,5,0.33
7838,1352,27,5,0.33
7839,1352,28,5,0.33
7840,1352,29,5,0.36
7841,1352,30,5,0.28
7842,1352,31,5,0.2
9641,1352,1,6,0.11
9642,1352,2,6,0.07
9643,1352,3,6,0.07
9644,1352,4,6,0.07
9645,1352,5,6,0.11
9646,1352,6,6,0.24
9647,1352,7,6,0.36
9648,1352,8,6,0.36
9649,1352,9,6,0.36
9650,1352,10,6,0.36
9651,1352,11,6,0.36
9652,1352,12,6,0.36
9653,1352,13,6,0.36
9654,1352,14,6,0.42
9655,1352,15,6,0.42
9656,1352,16,6,0.42
9657,1352,17,6,0.45
9658,1352,18,6,0.45
9659,1352,19,6,0.45
9660,1352,20,6,0.45
9661,1352,21,6,0.45
9662,1352,22,6,0.45
9663,1352,23,6,0.45
9664,1352,24,6,0.45
9665,1352,25,6,0.45
9666,1352,26,6,0.45
9667,1352,27,6,0.45
9668,1352,28,6,0.45
9669,1352,29,6,0.45
9670,1352,30,6,0.45
9671,1352,31,6,0.45
11470,1352,1,7,
11471,1352,2,7,
11472,1352,3,7,
11473,1352,4,7,
11474,1352,5,7,
11475,1352,6,7,
11476,1352,7,7,
11477,1352,8,7,
11478,1352,9,7,
11479,1352,10,7,
11480,1352,11,7,
11481,1352,12,7,
11482,1352,13,7,
11483,1352,14,7,
11484,1352,15,7,
11485,1352,16,7,
11486,1352,17,7,
11487,1352,18,7,
11488,1352,19,7,
11489,1352,20,7,
11490,1352,21,7,
11491,1352,22,7,
11492,1352,23,7,
11493,1352,24,7,
11494,1352,25,7,
11495,1352,26,7,
11496,1352,27,7,
11497,1352,28,7,
11498,1352,29,7,
11499,1352,30,7,
11500,1352,31,7,
13299,1352,1,8,0.57
13300,1352,2,8,0.57
13301,1352,3,8,0.52
13302,1352,4,8,0.52
13303,1352,5,8,0.52
13304,1352,6,8,0.48
13305,1352,7,8,0.48
13306,1352,8,8,0.48
13307,1352,9,8,0.48
13308,1352,10,8,0.48
13309,1352,11,8,0.52
13310,1352,12,8,0.52
13311,1352,13,8,0.52
13312,1352,14,8,0.57
13313,1352,15,8,1.53
13314,1352,16,8,2.28
13315,1352,17,8,2.6
13316,1352,18,8,2.71
13317,1352,19,8,2.17
13318,1352,20,8,2.17
13319,1352,21,8,2.6
13320,1352,22,8,2.06
13321,1352,23,8,2.06
13322,1352,24,8,2.06
13323,1352,25,8,2.06
13324,1352,26,8,2.71
13325,1352,27,8,3.2
13326,1352,28,8,3.06
13327,1352,29,8,3.06
13328,1352,30,8,3.2
13329,1352,31,8,
15128,1352,1,9,3.2
15129,1352,2,9,3.75
15130,1352,3,9,4.3
15131,1352,4,9,4.3
15132,1352,5,9,4.71
15133,1352,6,9,5.29
15134,1352,7,9,5.29
15135,1352,8,9,5.29
15136,1352,9,9,5.45
15137,1352,10,9,5.45
15138,1352,11,9,5.12
15139,1352,12,9,5.29
15140,1352,13,9,5.2
15141,1352,14,9,5.0
15142,1352,15,9,5.04
15143,1352,16,9,5.04
15144,1352,17,9,5.12
15145,1352,18,9,5.7
15146,1352,19,9,5.45
15147,1352,20,9,5.62
15148,1352,21,9,5.95
15149,1352,22,9,5.95
15150,1352,23,9,5.45
15151,1352,24,9,4.96
15152,1352,25,9,5.12
15153,1352,26,9,5.12
15154,1352,27,9,5.2
15155,1352,28,9,5.29
15156,1352,29,9,5.53
15157,1352,30,9,5.29
15158,1352,31,9,
16957,1352,1,10,5.87
16958,1352,2,10,6.34
16959,1352,3,10,6.14
16960,1352,4,10,6.14
16961,1352,5,10,6.14
16962,1352,6,10,6.14
16963,1352,7,10,6.14
16964,1352,8,10,6.73
16965,1352,9,10,6.54
16966,1352,10,10,6.44
16967,1352,11,10,6.54
16968,1352,12,10,6.54
16969,1352,13,10,6.54
16970,1352,14,10,6.34
16971,1352,15,10,6.34
16972,1352,16,10,5.62
16973,1352,17,10,5.62
16974,1352,18,10,5.53
16975,1352,19,10,5.45
16976,1352,20,10,5.62
16977,1352,21,10,5.62
16978,1352,22,10,5.62
16979,1352,23,10,6.05
16980,1352,24,10,5.95
16981,1352,25,10,5.95
16982,1352,26,10,5.95
16983,1352,27,10,6.14
16984,1352,28,10,6.14
16985,1352,29,10,6.14
16986,1352,30,10,6.14
16987,1352,31,10,
18786,1352,1,11,6.14
18787,1352,2,11,6.14
18788,1352,3,11,6.14
18789,1352,4,11,6.34
18790,1352,5,11,6.34
18791,1352,6,11,6.34
18792,1352,7,11,6.34
18793,1352,8,11,6.34
18794,1352,9,11,6.44
18795,1352,10,11,6.54
18796,1352,11,11,6.54
18797,1352,12,11,6.54
18798,1352,13,11,6.54
18799,1352,14,11,6.54
18800,1352,15,11,6.34
18801,1352,16,11,6.34
18802,1352,17,11,6.34
18803,1352,18,11,6.34
18804,1352,19,11,6.34
18805,1352,20,11,6.34
18806,1352,21,11,6.34
18807,1352,22,11,6.34
18808,1352,23,11,6.34
18809,1352,24,11,6.34
18810,1352,25,11,6.44
18811,1352,26,11,6.54
18812,1352,27,11,6.54
18813,1352,28,11,6.73
18814,1352,29,11,6.92
18815,1352,30,11,6.92
18816,1352,31,11,
20615,1352,1,12,6.92
20616,1352,2,12,6.92
20617,1352,3,12,6.92
20618,1352,4,12,6.92
20619,1352,5,12,6.92
20620,1352,6,12,6.92
20621,1352,7,12,7.32
20622,1352,8,12,7.32
20623,1352,9,12,7.12
20624,1352,10,12,6.92
20625,1352,11,12,6.73
20626,1352,12,12,6.73
20627,1352,13,12,6.54
20628,1352,14,12,6.54
20629,1352,15,12,7.32
20630,1352,16,12,7.32
20631,1352,17,12,7.32
20632,1352,18,12,6.92
20633,1352,19,12,6.92
20634,1352,20,12,6.92
20635,1352,21,12,7.32
20636,1352,22,12,7.32
20637,1352,23,12,7.41
20638,1352,24,12,7.7
20639,1352,25,12,74.5
20640,1352,26,12,91.5
20641,1352,27,12,134.0
20642,1352,28,12,134.0
20643,1352,29,12,131.0
20644,1352,30,12,
20645,1352,31,12,
527,1353,1,1,9.0
528,1353,2,1,9.25
529,1353,3,1,10.25
530,1353,4,1,12.8
531,1353,5,1,20.62
532,1353,6,1,19.92
533,1353,7,1,21.42
534,1353,8,1,18.17
535,1353,9,1,15.87
536,1353,10,1,14.0
537,1353,11,1,13.4
538,1353,12,1,14.0
539,1353,13,1,15.25
540,1353,14,1,16.18
541,1353,15,1,18.52
542,1353,16,1,20.27
543,1353,17,1,21.42
544,1353,18,1,22.62
545,1353,19,1,22.22
546,1353,20,1,23.42
547,1353,21,1,22.22
548,1353,22,1,22.62
549,1353,23,1,22.22
550,1353,24,1,25.82
551,1353,25,1,31.32
552,1353,26,1,52.4
553,1353,27,1,43.0
554,1353,28,1,33.2
555,1353,29,1,29.97
556,1353,30,1,27.2
557,1353,31,1,39.0
2356,1353,1,2,37.51
2357,1353,2,2,28.22
2358,1353,3,2,30.42
2359,1353,4,2,38.5
2360,1353,5,2,30.42
2361,1353,6,2,29.97
2362,1353,7,2,36.54
2363,1353,8,2,41.0
2364,1353,9,2,37.02
2365,1353,10,2,35.07
2366,1353,11,2,36.54
2367,1353,12,2,33.61
2368,1353,13,2,30.87
2369,1353,14,2,31.32
2370,1353,15,2,38.0
2371,1353,16,2,41.0
2372,1353,17,2,32.22
2373,1353,18,2,32.22
2374,1353,19,2,30.42
2375,1353,20,2,29.07
2376,1353,21,2,28.62
2377,1353,22,2,31.77
2378,1353,23,2,40.5
2379,1353,24,2,39.0
2380,1353,25,2,35.07
2381,1353,26,2,35.56
2382,1353,27,2,38.5
2383,1353,28,2,32.22
2384,1353,29,2,30.42
2385,1353,30,2,27.82
2386,1353,31,2,26.62
4185,1353,1,3,29.52
4186,1353,2,3,34.58
4187,1353,3,3,29.07
4188,1353,4,3,25.82
4189,1353,5,3,24.22
4190,1353,6,3,21.02
4191,1353,7,3,18.87
4192,1353,8,3,17.47
4193,1353,9,3,17.82
4194,1353,10,3,18.17
4195,1353,11,3,17.82
4196,1353,12,3,14.94
4197,1353,13,3,14.94
4198,1353,14,3,15.25
4199,1353,15,3,15.56
4200,1353,16,3,14.94
4201,1353,17,3,14.31
4202,1353,18,3,13.1
4203,1353,19,3,11.0
4204,1353,20,3,9.75
4205,1353,21,3,10.0
4206,1353,22,3,9.5
4207,1353,23,3,8.75
4208,1353,24,3,9.0
4209,1353,25,3,9.0
4210,1353,26,3,8.75
4211,1353,27,3,8.5
4212,1353,28,3,8.5
4213,1353,29,3,6.2
4214,1353,30,3,4.12
4215,1353,31,3,4.0
6014,1353,1,4,1.25
6015,1353,2,4,2.5
6016,1353,3,4,1.35
6017,1353,4,4,1.7
6018,1353,5,4,2.3
6019,1353,6,4,2.5
6020,1353,7,4,2.2
6021,1353,8,4,2.0
6022,1353,9,4,1.6
6023,1353,10,4,1.5
6024,1353,11,4,
6025,1353,12,4,
6026,1353,13,4,
6027,1353,14,4,
6028,1353,15,4,
6029,1353,16,4,
6030,1353,17,4,
6031,1353,18,4,
6032,1353,19,4,
6033,1353,20,4,
6034,1353,21,4,
6035,1353,22,4,
6036,1353,23,4,
6037,1353,24,4,
6038,1353,25,4,
6039,1353,26,4,
6040,1353,27,4,
6041,1353,28,4,
6042,1353,29,4,
6043,1353,30,4,
6044,1353,31,4,
7843,1353,1,5,
7844,1353,2,5,
7845,1353,3,5,
7846,1353,4,5,
7847,1353,5,5,
7848,1353,6,5,
7849,1353,7,5,
7850,1353,8,5,
7851,1353,9,5,
7852,1353,10,5,
7853,1353,11,5,
7854,1353,12,5,
7855,1353,13,5,
7856,1353,14,5,
7857,1353,15,5,
7858,1353,16,5,
7859,1353,17,5,
7860,1353,18,5,
7861,1353,19,5,
7862,1353,20,5,
7863,1353,21,5,
7864,1353,22,5,
7865,1353,23,5,
7866,1353,24,5,
7867,1353,25,5,
7868,1353,26,5,
7869,1353,27,5,
7870,1353,28,5,
7871,1353,29,5,
7872,1353,30,5,
7873,1353,31,5,
9672,1353,1,6,
9673,1353,2,6,
9674,1353,3,6,
9675,1353,4,6,
9676,1353,5,6,
9677,1353,6,6,
9678,1353,7,6,
9679,1353,8,6,
9680,1353,9,6,
9681,1353,10,6,
9682,1353,11,6,
9683,1353,12,6,
9684,1353,13,6,
9685,1353,14,6,
9686,1353,15,6,
9687,1353,16,6,
9688,1353,17,6,
9689,1353,18,6,
9690,1353,19,6,
9691,1353,20,6,
9692,1353,21,6,
9693,1353,22,6,
9694,1353,23,6,
9695,1353,24,6,
9696,1353,25,6,
9697,1353,26,6,
9698,1353,27,6,
9699,1353,28,6,
9700,1353,29,6,
9701,1353,30,6,
9702,1353,31,6,
11501,1353,1,7,1.7
11502,1353,2,7,1.7
11503,1353,3,7,1.8
11504,1353,4,7,1.8
11505,1353,5,7,1.8
11506,1353,6,7,1.8
11507,1353,7,7,1.8
11508,1353,8,7,1.8
11509,1353,9,7,1.8
11510,1353,10,7,1.5
11511,1353,11,7,1.4
11512,1353,12,7,1.4
11513,1353,13,7,1.4
11514,1353,14,7,1.4
11515,1353,15,7,1.4
11516,1353,16,7,1.4
11517,1353,17,7,1.4
11518,1353,18,7,1.4
11519,1353,19,7,1.4
11520,1353,20,7,1.4
11521,1353,21,7,1.4
11522,1353,22,7,1.45
11523,1353,23,7,1.45
11524,1353,24,7,1.45
11525,1353,25,7,1.45
11526,1353,26,7,1.5
11527,1353,27,7,1.5
11528,1353,28,7,1.5
11529,1353,29,7,1.5
11530,1353,30,7,1.5
11531,1353,31,7,
13330,1353,1,8,1.5
13331,1353,2,8,1.5
13332,1353,3,8,1.6
13333,1353,4,8,1.6
13334,1353,5,8,1.6
13335,1353,6,8,1.6
13336,1353,7,8,1.5
13337,1353,8,8,1.5
13338,1353,9,8,1.5
13339,1353,10,8,1.6
13340,1353,11,8,1.6
13341,1353,12,8,1.7
13342,1353,13,8,1.8
13343,1353,14,8,1.9
13344,1353,15,8,2.0
13345,1353,16,8,2.1
13346,1353,17,8,2.2
13347,1353,18,8,2.3
13348,1353,19,8,2.4
13349,1353,20,8,2.5
13350,1353,21,8,2.6
13351,1353,22,8,2.7
13352,1353,23,8,2.9
13353,1353,24,8,3.1
13354,1353,25,8,3.3
13355,1353,26,8,3.62
13356,1353,27,8,3.87
13357,1353,28,8,4.12
13358,1353,29,8,4.3
13359,1353,30,8,4.83
13360,1353,31,8,
15159,1353,1,9,5.0
15160,1353,2,9,5.2
15161,1353,3,9,5.2
15162,1353,4,9,5.2
15163,1353,5,9,5.2
15164,1353,6,9,5.4
15165,1353,7,9,5.4
15166,1353,8,9,5.4
15167,1353,9,9,5.6
15168,1353,10,9,5.6
15169,1353,11,9,5.6
15170,1353,12,9,5.8
15171,1353,13,9,6.0
15172,1353,14,9,6.4
15173,1353,15,9,7.0
15174,1353,16,9,7.3
15175,1353,17,9,7.9
15176,1353,18,9,8.5
15177,1353,19,9,8.75
15178,1353,20,9,8.75
15179,1353,21,9,9.25
15180,1353,22,9,9.25
15181,1353,23,9,9.5
15182,1353,24,9,9.5
15183,1353,25,9,9.9
15184,1353,26,9,9.5
15185,1353,27,9,9.5
15186,1353,28,9,9.5
15187,1353,29,9,9.5
15188,1353,30,9,9.75
15189,1353,31,9,
16988,1353,1,10,9.75
16989,1353,2,10,9.75
16990,1353,3,10,9.5
16991,1353,4,10,9.5
16992,1353,5,10,9.5
16993,1353,6,10,9.5
16994,1353,7,10,5.8
16995,1353,8,10,5.8
16996,1353,9,10,5.8
16997,1353,10,10,5.8
16998,1353,11,10,5.8
16999,1353,12,10,5.8
17000,1353,13,10,5.8
17001,1353,14,10,5.8
17002,1353,15,10,5.8
17003,1353,16,10,5.8
17004,1353,17,10,5.8
17005,1353,18,10,5.8
17006,1353,19,10,5.8
17007,1353,20,10,5.8
17008,1353,21,10,5.8
17009,1353,22,10,5.8
17010,1353,23,10,5.8
17011,1353,24,10,6.0
17012,1353,25,10,6.0
17013,1353,26,10,6.2
17014,1353,27,10,6.2
17015,1353,28,10,6.0
17016,1353,29,10,5.2
17017,1353,30,10,4.47
17018,1353,31,10,
18817,1353,1,11,4.47
18818,1353,2,11,4.47
18819,1353,3,11,4.47
18820,1353,4,11,4.47
18821,1353,5,11,4.47
18822,1353,6,11,4.47
18823,1353,7,11,4.47
18824,1353,8,11,4.65
18825,1353,9,11,4.65
18826,1353,10,11,4.65
18827,1353,11,11,4.65
18828,1353,12,11,4.65
18829,1353,13,11,4.65
18830,1353,14,11,4.65
18831,1353,15,11,5.0
18832,1353,16,11,5.0
18833,1353,17,11,4.82
18834,1353,18,11,4.65
18835,1353,19,11,4.65
18836,1353,20,11,4.65
18837,1353,21,11,4.65
18838,1353,22,11,4.65
18839,1353,23,11,5.6
18840,1353,24,11,5.6
18841,1353,25,11,5.6
18842,1353,26,11,5.6
18843,1353,27,11,5.6
18844,1353,28,11,5.6
18845,1353,29,11,5.8
18846,1353,30,11,5.8
18847,1353,31,11,
20646,1353,1,12,5.6
20647,1353,2,12,5.8
20648,1353,3,12,6.0
20649,1353,4,12,6.0
20650,1353,5,12,6.0
20651,1353,6,12,6.0
20652,1353,7,12,11.0
20653,1353,8,12,1.0
20654,1353,9,12,10.25
20655,1353,10,12,11.0
20656,1353,11,12,11.0
20657,1353,12,12,10.0
20658,1353,13,12,8.5
20659,1353,14,12,8.5
20660,1353,15,12,8.5
20661,1353,16,12,8.5
20662,1353,17,12,8.2
20663,1353,18,12,8.2
20664,1353,19,12,8.2
20665,1353,20,12,8.2
20666,1353,21,12,8.2
20667,1353,22,12,8.5
20668,1353,23,12,9.0
20669,1353,24,12,8.75
20670,1353,25,12,10.0
20671,1353,26,12,10.0
20672,1353,27,12,10.0
20673,1353,28,12,10.5
20674,1353,29,12,10.5
20675,1353,30,12,
20676,1353,31,12,
558,1354,1,1,8.5
559,1354,2,1,10.5
560,1354,3,1,10.25
561,1354,4,1,10.5
562,1354,5,1,10.25
563,1354,6,1,10.5
564,1354,7,1,10.5
565,1354,8,1,11.3
566,1354,9,1,12.5
567,1354,10,1,14.0
568,1354,11,1,17.9
569,1354,12,1,26.65
570,1354,13,1,31.4
571,1354,14,1,24.9
572,1354,15,1,23.5
573,1354,16,1,25.25
574,1354,17,1,25.6
575,1354,18,1,23.15
576,1354,19,1,21.05
577,1354,20,1,19.4
578,1354,21,1,19.4
579,1354,22,1,21.75
580,1354,23,1,22.45
581,1354,24,1,37.94
582,1354,25,1,112.8
583,1354,26,1,68.45
584,1354,27,1,43.95
585,1354,28,1,117.44
586,1354,29,1,115.3
587,1354,30,1,66.8
588,1354,31,1,66.8
2387,1354,1,2,50.5
2388,1354,2,2,33.4
2389,1354,3,2,33.4
2390,1354,4,2,35.0
2391,1354,5,2,35.4
2392,1354,6,2,35.4
2393,1354,7,2,71.99
2394,1354,8,2,44.4
2395,1354,9,2,46.2
2396,1354,10,2,52.0
2397,1354,11,2,57.5
2398,1354,12,2,37.8
2399,1354,13,2,39.73
2400,1354,14,2,58.55
2401,1354,15,2,55.5
2402,1354,16,2,51.0
2403,1354,17,2,53.5
2404,1354,18,2,54.0
2405,1354,19,2,53.0
2406,1354,20,2,51.0
2407,1354,21,2,50.0
2408,1354,22,2,50.0
2409,1354,23,2,45.3
2410,1354,24,2,61.11
2411,1354,25,2,57.5
2412,1354,26,2,50.0
2413,1354,27,2,40.5
2414,1354,28,2,49.0
2415,1354,29,2,53.0
2416,1354,30,2,56.0
2417,1354,31,2,82.33
4216,1354,1,3,83.45
4217,1354,2,3,77.6
4218,1354,3,3,69.0
4219,1354,4,3,59.1
4220,1354,5,3,52.0
4221,1354,6,3,52.0
4222,1354,7,3,48.5
4223,1354,8,3,43.5
4224,1354,9,3,41.7
4225,1354,10,3,40.35
4226,1354,11,3,43.05
4227,1354,12,3,39.9
4228,1354,13,3,37.4
4229,1354,14,3,35.8
4230,1354,15,3,35.8
4231,1354,16,3,39.9
4232,1354,17,3,39.9
4233,1354,18,3,37.0
4234,1354,19,3,33.4
4235,1354,20,3,34.2
4236,1354,21,3,36.2
4237,1354,22,3,32.6
4238,1354,23,3,31.0
4239,1354,24,3,27.4
4240,1354,25,3,27.0
4241,1354,26,3,24.9
4242,1354,27,3,24.55
4243,1354,28,3,21.4
4244,1354,29,3,20.88
4245,1354,30,3,22.1
4246,1354,31,3,20.7
6045,1354,1,4,20.0
6046,1354,2,4,17.3
6047,1354,3,4,15.8
6048,1354,4,4,15.5
6049,1354,5,4,13.4
6050,1354,6,4,13.4
6051,1354,7,4,13.1
6052,1354,8,4,12.2
6053,1354,9,4,11.0
6054,1354,10,4,10.0
6055,1354,11,4,9.5
6056,1354,12,4,9.0
6057,1354,13,4,8.75
6058,1354,14,4,7.3
6059,1354,15,4,6.9
6060,1354,16,4,6.1
6061,1354,17,4,6.1
6062,1354,18,4,5.9
6063,1354,19,4,5.9
6064,1354,20,4,4.2
6065,1354,21,4,4.1
6066,1354,22,4,3.6
6067,1354,23,4,4.2
6068,1354,24,4,4.2
6069,1354,25,4,4.3
6070,1354,26,4,4.1
6071,1354,27,4,3.4
6072,1354,28,4,0.9
6073,1354,29,4,
6074,1354,30,4,
6075,1354,31,4,
7874,1354,1,5,
7875,1354,2,5,
7876,1354,3,5,
7877,1354,4,5,
7878,1354,5,5,
7879,1354,6,5,
7880,1354,7,5,
7881,1354,8,5,
7882,1354,9,5,
7883,1354,10,5,
7884,1354,11,5,
7885,1354,12,5,
7886,1354,13,5,
7887,1354,14,5,
7888,1354,15,5,
7889,1354,16,5,
7890,1354,17,5,
7891,1354,18,5,
7892,1354,19,5,
7893,1354,20,5,
7894,1354,21,5,
7895,1354,22,5,
7896,1354,23,5,
7897,1354,24,5,
7898,1354,25,5,
7899,1354,26,5,
7900,1354,27,5,
7901,1354,28,5,
7902,1354,29,5,
7903,1354,30,5,
7904,1354,31,5,
9703,1354,1,6,
9704,1354,2,6,
9705,1354,3,6,
9706,1354,4,6,
9707,1354,5,6,
9708,1354,6,6,
9709,1354,7,6,
9710,1354,8,6,
9711,1354,9,6,
9712,1354,10,6,
9713,1354,11,6,
9714,1354,12,6,
9715,1354,13,6,
9716,1354,14,6,
9717,1354,15,6,
9718,1354,16,6,
9719,1354,17,6,
9720,1354,18,6,
9721,1354,19,6,
9722,1354,20,6,
9723,1354,21,6,
9724,1354,22,6,
9725,1354,23,6,
9726,1354,24,6,
9727,1354,25,6,
9728,1354,26,6,
9729,1354,27,6,
9730,1354,28,6,
9731,1354,29,6,
9732,1354,30,6,
9733,1354,31,6,
11532,1354,1,7,
11533,1354,2,7,
11534,1354,3,7,
11535,1354,4,7,
11536,1354,5,7,
11537,1354,6,7,
11538,1354,7,7,
11539,1354,8,7,
11540,1354,9,7,
11541,1354,10,7,
11542,1354,11,7,
11543,1354,12,7,
11544,1354,13,7,
11545,1354,14,7,
11546,1354,15,7,
11547,1354,16,7,
11548,1354,17,7,
11549,1354,18,7,
11550,1354,19,7,
11551,1354,20,7,
11552,1354,21,7,
11553,1354,22,7,
11554,1354,23,7,
11555,1354,24,7,
11556,1354,25,7,
11557,1354,26,7,
11558,1354,27,7,
11559,1354,28,7,
11560,1354,29,7,
11561,1354,30,7,
11562,1354,31,7,
13361,1354,1,8,0.92
13362,1354,2,8,0.91
13363,1354,3,8,0.91
13364,1354,4,8,0.9
13365,1354,5,8,0.89
13366,1354,6,8,0.88
13367,1354,7,8,0.87
13368,1354,8,8,0.86
13369,1354,9,8,0.85
13370,1354,10,8,0.84
13371,1354,11,8,0.83
13372,1354,12,8,0.82
13373,1354,13,8,0.82
13374,1354,14,8,0.81
13375,1354,15,8,0.8
13376,1354,16,8,0.79
13377,1354,17,8,0.78
13378,1354,18,8,0.77
13379,1354,19,8,0.76
13380,1354,20,8,0.75
13381,1354,21,8,0.74
13382,1354,22,8,0.73
13383,1354,23,8,0.73
13384,1354,24,8,0.72
13385,1354,25,8,0.71
13386,1354,26,8,0.7
13387,1354,27,8,0.69
13388,1354,28,8,0.68
13389,1354,29,8,0.67
13390,1354,30,8,0.68
13391,1354,31,8,
15190,1354,1,9,0.7
15191,1354,2,9,0.72
15192,1354,3,9,0.74
15193,1354,4,9,0.76
15194,1354,5,9,0.78
15195,1354,6,9,0.6
15196,1354,7,9,0.82
15197,1354,8,9,0.84
15198,1354,9,9,0.86
15199,1354,10,9,0.88
15200,1354,11,9,0.9
15201,1354,12,9,0.92
15202,1354,13,9,0.94
15203,1354,14,9,0.96
15204,1354,15,9,0.98
15205,1354,16,9,1.0
15206,1354,17,9,1.06
15207,1354,18,9,1.09
15208,1354,19,9,1.12
15209,1354,20,9,1.16
15210,1354,21,9,1.19
15211,1354,22,9,1.22
15212,1354,23,9,1.25
15213,1354,24,9,1.28
15214,1354,25,9,1.32
15215,1354,26,9,1.35
15216,1354,27,9,1.38
15217,1354,28,9,1.41
15218,1354,29,9,1.44
15219,1354,30,9,1.4
15220,1354,31,9,
17019,1354,1,10,1.51
17020,1354,2,10,1.54
17021,1354,3,10,1.57
17022,1354,4,10,1.6
17023,1354,5,10,1.64
17024,1354,6,10,1.67
17025,1354,7,10,1.7
17026,1354,8,10,1.73
17027,1354,9,10,1.76
17028,1354,10,10,1.8
17029,1354,11,10,1.83
17030,1354,12,10,1.86
17031,1354,13,10,1.89
17032,1354,14,10,1.92
17033,1354,15,10,1.96
17034,1354,16,10,1.99
17035,1354,17,10,2.06
17036,1354,18,10,2.9
17037,1354,19,10,3.2
17038,1354,20,10,3.2
17039,1354,21,10,3.0
17040,1354,22,10,3.0
17041,1354,23,10,2.7
17042,1354,24,10,3.0
17043,1354,25,10,2.7
17044,1354,26,10,2.7
17045,1354,27,10,3.0
17046,1354,28,10,3.0
17047,1354,29,10,3.2
17048,1354,30,10,3.6
17049,1354,31,10,
18848,1354,1,11,3.4
18849,1354,2,11,3.4
18850,1354,3,11,3.2
18851,1354,4,11,4.5
18852,1354,5,11,4.7
18853,1354,6,11,3.4
18854,1354,7,11,3.4
18855,1354,8,11,3.4
18856,1354,9,11,3.4
18857,1354,10,11,3.6
18858,1354,11,11,3.4
18859,1354,12,11,3.6
18860,1354,13,11,3.8
18861,1354,14,11,3.6
18862,1354,15,11,3.8
18863,1354,16,11,4.0
18864,1354,17,11,3.0
18865,1354,18,11,3.6
18866,1354,19,11,3.8
18867,1354,20,11,5.3
18868,1354,21,11,10.0
18869,1354,22,11,9.75
18870,1354,23,11,8.5
18871,1354,24,11,7.7
18872,1354,25,11,6.9
18873,1354,26,11,5.7
18874,1354,27,11,5.7
18875,1354,28,11,5.3
18876,1354,29,11,5.1
18877,1354,30,11,5.3
18878,1354,31,11,
20677,1354,1,12,5.3
20678,1354,2,12,5.3
20679,1354,3,12,5.9
20680,1354,4,12,4.7
20681,1354,5,12,4.7
20682,1354,6,12,4.7
20683,1354,7,12,5.1
20684,1354,8,12,4.9
20685,1354,9,12,4.7
20686,1354,10,12,5.1
20687,1354,11,12,5.1
20688,1354,12,12,5.1
20689,1354,13,12,4.9
20690,1354,14,12,5.3
20691,1354,15,12,5.3
20692,1354,16,12,6.5
20693,1354,17,12,6.9
20694,1354,18,12,6.5
20695,1354,19,12,5.7
20696,1354,20,12,5.7
20697,1354,21,12,5.5
20698,1354,22,12,5.5
20699,1354,23,12,5.9
20700,1354,24,12,6.1
20701,1354,25,12,5.9
20702,1354,26,12,5.9
20703,1354,27,12,5.9
20704,1354,28,12,6.3
20705,1354,29,12,6.3
20706,1354,30,12,7.1
20707,1354,31,12,
589,1355,1,1,32.48
590,1355,2,1,30.28
591,1355,3,1,29.84
592,1355,4,1,29.84
593,1355,5,1,28.2
594,1355,6,1,27.8
595,1355,7,1,25.8
596,1355,8,1,25.04
597,1355,9,1,25.4
598,1355,10,1,41.17
599,1355,11,1,45.64
600,1355,12,1,36.1
601,1355,13,1,29.4
602,1355,14,1,28.6
603,1355,15,1,28.6
604,1355,16,1,29.4
605,1355,17,1,31.6
606,1355,18,1,37.48
607,1355,19,1,40.4
608,1355,20,1,40.9
609,1355,21,1,36.1
610,1355,22,1,33.8
611,1355,23,1,31.16
612,1355,24,1,29.84
613,1355,25,1,43.8
614,1355,26,1,64.41
615,1355,27,1,40.9
616,1355,28,1,33.36
617,1355,29,1,31.6
618,1355,30,1,29.0
619,1355,31,1,32.48
2418,1355,1,2,29.4
2419,1355,2,2,29.0
2420,1355,3,2,28.2
2421,1355,4,2,37.94
2422,1355,5,2,41.4
2423,1355,6,2,33.8
2424,1355,7,2,31.16
2425,1355,8,2,29.4
2426,1355,9,2,20.28
2427,1355,10,2,37.78
2428,1355,11,2,45.64
2429,1355,12,2,45.08
2430,1355,13,2,45.64
2431,1355,14,2,46.2
2432,1355,15,2,45.64
2433,1355,16,2,40.9
2434,1355,17,2,47.11
2435,1355,18,2,46.2
2436,1355,19,2,45.08
2437,1355,20,2,42.9
2438,1355,21,2,38.4
2439,1355,22,2,35.64
