,sal,rooz,Month,golman_abShoor_EV
12631,1386,16,11,0.3
12632,1386,16,11,0.3
12633,1386,16,11,0.3
12634,1386,17,11,0.4
12635,1386,17,11,0.4
12636,1386,17,11,0.4
12637,1386,18,11,0.3
12638,1386,18,11,0.3
12639,1386,18,11,0.3
12640,1386,19,11,0.5
12641,1386,19,11,0.5
12642,1386,19,11,0.5
12643,1386,20,11,0.3
12644,1386,20,11,0.3
12645,1386,20,11,0.3
12646,1386,21,11,0.0
12647,1386,21,11,0.0
12648,1386,21,11,0.0
12649,1386,22,11,0.5
12650,1386,22,11,0.5
12651,1386,22,11,0.5
12652,1386,23,11,6.5
12653,1386,23,11,6.5
12654,1386,23,11,6.5
12655,1386,24,11,0.1
12656,1386,24,11,0.1
12657,1386,24,11,0.1
12658,1386,25,11,0.2
12659,1386,25,11,0.2
12660,1386,25,11,0.2
12661,1386,26,11,0.2
12662,1386,26,11,0.2
12663,1386,26,11,0.2
12664,1386,27,11,0.5
12665,1386,27,11,0.5
12666,1386,27,11,0.5
12667,1386,28,11,0.6
12668,1386,28,11,0.6
12669,1386,28,11,0.6
12670,1386,29,11,0.3
12671,1386,29,11,0.3
12672,1386,29,11,0.3
12673,1386,30,11,3.9
12674,1386,30,11,3.9
12675,1386,30,11,3.9
12676,1386,31,11,
12677,1386,31,11,
12678,1386,31,11,
13764,1386,1,12,0.2
13765,1386,1,12,0.2
13766,1386,1,12,0.2
13767,1386,2,12,0.5
13768,1386,2,12,0.5
13769,1386,2,12,0.5
13770,1386,3,12,0.5
13771,1386,3,12,0.5
13772,1386,3,12,0.5
13773,1386,4,12,0.4
13774,1386,4,12,0.4
13775,1386,4,12,0.4
13776,1386,5,12,0.4
13777,1386,5,12,0.4
13778,1386,5,12,0.4
13779,1386,6,12,1.3
13780,1386,6,12,1.3
13781,1386,6,12,1.3
13782,1386,7,12,4.4
13783,1386,7,12,4.4
13784,1386,7,12,4.4
13785,1386,8,12,0.3
13786,1386,8,12,0.3
13787,1386,8,12,0.3
13788,1386,9,12,0.6
13789,1386,9,12,0.6
13790,1386,9,12,0.6
13791,1386,10,12,0.7
13792,1386,10,12,0.7
13793,1386,10,12,0.7
13794,1386,11,12,0.5
13795,1386,11,12,0.5
13796,1386,11,12,0.5
13797,1386,12,12,0.6
13798,1386,12,12,0.6
13799,1386,12,12,0.6
13800,1386,13,12,0.9
13801,1386,13,12,0.9
13802,1386,13,12,0.9
13803,1386,14,12,1.7
13804,1386,14,12,1.7
13805,1386,14,12,1.7
13806,1386,15,12,1.0
13807,1386,15,12,1.0
13808,1386,15,12,1.0
13809,1386,16,12,0.9
13810,1386,16,12,0.9
13811,1386,16,12,0.9
13812,1386,17,12,1.4
13813,1386,17,12,1.4
13814,1386,17,12,1.4
13815,1386,18,12,1.2
13816,1386,18,12,1.2
13817,1386,18,12,1.2
13818,1386,19,12,0.7
13819,1386,19,12,0.7
13820,1386,19,12,0.7
13821,1386,20,12,0.9
13822,1386,20,12,0.9
13823,1386,20,12,0.9
13824,1386,21,12,1.6
13825,1386,21,12,1.6
13826,1386,21,12,1.6
13827,1386,22,12,1.4
13828,1386,22,12,1.4
13829,1386,22,12,1.4
13830,1386,23,12,1.4
13831,1386,23,12,1.4
13832,1386,23,12,1.4
13833,1386,24,12,2.3
13834,1386,24,12,2.3
13835,1386,24,12,2.3
13836,1386,25,12,1.2
13837,1386,25,12,1.2
13838,1386,25,12,1.2
13839,1386,26,12,1.2
13840,1386,26,12,1.2
13841,1386,26,12,1.2
13842,1386,27,12,1.6
13843,1386,27,12,1.6
13844,1386,27,12,1.6
13845,1386,28,12,1.1
13846,1386,28,12,1.1
13847,1386,28,12,1.1
13848,1386,29,12,0.8
13849,1386,29,12,0.8
13850,1386,29,12,0.8
13851,1386,30,12,
13852,1386,30,12,
13853,1386,30,12,
13854,1386,31,12,
13855,1386,31,12,
13856,1386,31,12,
899,1387,1,1,1.8
900,1387,1,1,1.8
901,1387,2,1,2.1
902,1387,2,1,2.1
903,1387,3,1,5.7
904,1387,3,1,5.7
905,1387,4,1,3.3
906,1387,4,1,3.3
907,1387,5,1,1.6
908,1387,5,1,1.6
909,1387,6,1,2.4
910,1387,6,1,2.4
911,1387,7,1,2.4
912,1387,7,1,2.4
913,1387,8,1,3.7
914,1387,8,1,3.7
915,1387,9,1,1.9
916,1387,9,1,1.9
917,1387,10,1,1.3
918,1387,10,1,1.3
919,1387,11,1,1.9
920,1387,11,1,1.9
921,1387,12,1,3.1
922,1387,12,1,3.1
923,1387,13,1,3.3
924,1387,13,1,3.3
925,1387,14,1,3.2
926,1387,14,1,3.2
927,1387,15,1,1.9
928,1387,15,1,1.9
929,1387,16,1,2.2
930,1387,16,1,2.2
931,1387,17,1,2.1
932,1387,17,1,2.1
933,1387,18,1,3.5
934,1387,18,1,3.5
935,1387,19,1,2.8
936,1387,19,1,2.8
937,1387,20,1,1.9
938,1387,20,1,1.9
939,1387,21,1,2.8
940,1387,21,1,2.8
941,1387,22,1,3.7
942,1387,22,1,3.7
943,1387,23,1,4.1
944,1387,23,1,4.1
945,1387,24,1,8.6
946,1387,24,1,8.6
947,1387,25,1,0.0
948,1387,25,1,0.0
949,1387,26,1,1.9
950,1387,26,1,1.9
951,1387,27,1,2.1
952,1387,27,1,2.1
953,1387,28,1,3.1
954,1387,28,1,3.1
955,1387,29,1,2.6
956,1387,29,1,2.6
957,1387,30,1,5.7
958,1387,30,1,5.7
959,1387,31,1,0.5
960,1387,31,1,0.5
2077,1387,1,2,2.3
2078,1387,1,2,2.3
2079,1387,2,2,2.2
2080,1387,2,2,2.2
2081,1387,3,2,7.2
2082,1387,3,2,7.2
2083,1387,4,2,6.5
2084,1387,4,2,6.5
2085,1387,5,2,6.3
2086,1387,5,2,6.3
2087,1387,6,2,1.2
2088,1387,6,2,1.2
2089,1387,7,2,4.7
2090,1387,7,2,4.7
2091,1387,8,2,2.7
2092,1387,8,2,2.7
2093,1387,9,2,3.5
2094,1387,9,2,3.5
2095,1387,10,2,1.0
2096,1387,10,2,1.0
2097,1387,11,2,4.2
2098,1387,11,2,4.2
2099,1387,12,2,4.1
2100,1387,12,2,4.1
2101,1387,13,2,7.3
2102,1387,13,2,7.3
2103,1387,14,2,4.9
2104,1387,14,2,4.9
2105,1387,15,2,6.1
2106,1387,15,2,6.1
2107,1387,16,2,6.4
2108,1387,16,2,6.4
2109,1387,17,2,7.0
2110,1387,17,2,7.0
2111,1387,18,2,3.7
2112,1387,18,2,3.7
2113,1387,19,2,5.9
2114,1387,19,2,5.9
2115,1387,20,2,3.1
2116,1387,20,2,3.1
2117,1387,21,2,5.9
2118,1387,21,2,5.9
2119,1387,22,2,1.6
2120,1387,22,2,1.6
2121,1387,23,2,4.4
2122,1387,23,2,4.4
2123,1387,24,2,3.1
2124,1387,24,2,3.1
2125,1387,25,2,5.1
2126,1387,25,2,5.1
2127,1387,26,2,5.4
2128,1387,26,2,5.4
2129,1387,27,2,5.9
2130,1387,27,2,5.9
2131,1387,28,2,6.6
2132,1387,28,2,6.6
2133,1387,29,2,3.3
2134,1387,29,2,3.3
2135,1387,30,2,5.9
2136,1387,30,2,5.9
2137,1387,31,2,5.1
2138,1387,31,2,5.1
3255,1387,1,3,0.0
3256,1387,1,3,0.0
3257,1387,2,3,0.0
3258,1387,2,3,0.0
3259,1387,3,3,0.0
3260,1387,3,3,0.0
3261,1387,4,3,0.0
3262,1387,4,3,0.0
3263,1387,5,3,0.0
3264,1387,5,3,0.0
3265,1387,6,3,0.0
3266,1387,6,3,0.0
3267,1387,7,3,0.0
3268,1387,7,3,0.0
3269,1387,8,3,0.0
3270,1387,8,3,0.0
3271,1387,9,3,0.0
3272,1387,9,3,0.0
3273,1387,10,3,0.0
3274,1387,10,3,0.0
3275,1387,11,3,0.0
3276,1387,11,3,0.0
3277,1387,12,3,0.0
3278,1387,12,3,0.0
3279,1387,13,3,0.0
3280,1387,13,3,0.0
3281,1387,14,3,0.0
3282,1387,14,3,0.0
3283,1387,15,3,0.0
3284,1387,15,3,0.0
3285,1387,16,3,0.0
3286,1387,16,3,0.0
3287,1387,17,3,0.0
3288,1387,17,3,0.0
3289,1387,18,3,0.0
3290,1387,18,3,0.0
3291,1387,19,3,0.0
3292,1387,19,3,0.0
3293,1387,20,3,0.0
3294,1387,20,3,0.0
3295,1387,21,3,0.0
3296,1387,21,3,0.0
3297,1387,22,3,0.0
3298,1387,22,3,0.0
3299,1387,23,3,0.0
3300,1387,23,3,0.0
3301,1387,24,3,0.0
3302,1387,24,3,0.0
3303,1387,25,3,0.0
3304,1387,25,3,0.0
3305,1387,26,3,0.0
3306,1387,26,3,0.0
3307,1387,27,3,0.0
3308,1387,27,3,0.0
3309,1387,28,3,0.0
3310,1387,28,3,0.0
3311,1387,29,3,0.0
3312,1387,29,3,0.0
3313,1387,30,3,0.0
3314,1387,30,3,0.0
3315,1387,31,3,0.0
3316,1387,31,3,0.0
4433,1387,1,4,0.0
4434,1387,1,4,0.0
4435,1387,2,4,0.0
4436,1387,2,4,0.0
4437,1387,3,4,0.0
4438,1387,3,4,0.0
4439,1387,4,4,0.0
4440,1387,4,4,0.0
4441,1387,5,4,0.0
4442,1387,5,4,0.0
4443,1387,6,4,0.0
4444,1387,6,4,0.0
4445,1387,7,4,0.0
4446,1387,7,4,0.0
4447,1387,8,4,0.0
4448,1387,8,4,0.0
4449,1387,9,4,0.0
4450,1387,9,4,0.0
4451,1387,10,4,0.0
4452,1387,10,4,0.0
4453,1387,11,4,0.0
4454,1387,11,4,0.0
4455,1387,12,4,0.0
4456,1387,12,4,0.0
4457,1387,13,4,0.0
4458,1387,13,4,0.0
4459,1387,14,4,0.0
4460,1387,14,4,0.0
4461,1387,15,4,0.0
4462,1387,15,4,0.0
4463,1387,16,4,7.0
4464,1387,16,4,7.0
4465,1387,17,4,7.5
4466,1387,17,4,7.5
4467,1387,18,4,7.3
4468,1387,18,4,7.3
4469,1387,19,4,7.3
4470,1387,19,4,7.3
4471,1387,20,4,6.1
4472,1387,20,4,6.1
4473,1387,21,4,6.3
4474,1387,21,4,6.3
4475,1387,22,4,8.1
4476,1387,22,4,8.1
4477,1387,23,4,8.8
4478,1387,23,4,8.8
4479,1387,24,4,8.2
4480,1387,24,4,8.2
4481,1387,25,4,6.7
4482,1387,25,4,6.7
4483,1387,26,4,7.7
4484,1387,26,4,7.7
4485,1387,27,4,7.5
4486,1387,27,4,7.5
4487,1387,28,4,7.9
4488,1387,28,4,7.9
4489,1387,29,4,7.0
4490,1387,29,4,7.0
4491,1387,30,4,8.6
4492,1387,30,4,8.6
4493,1387,31,4,8.7
4494,1387,31,4,8.7
5611,1387,1,5,6.8
5612,1387,1,5,6.8
5613,1387,2,5,8.9
5614,1387,2,5,8.9
5615,1387,3,5,7.8
5616,1387,3,5,7.8
5617,1387,4,5,9.4
5618,1387,4,5,9.4
5619,1387,5,5,8.0
5620,1387,5,5,8.0
5621,1387,6,5,8.9
5622,1387,6,5,8.9
5623,1387,7,5,7.0
5624,1387,7,5,7.0
5625,1387,8,5,8.0
5626,1387,8,5,8.0
5627,1387,9,5,7.3
5628,1387,9,5,7.3
5629,1387,10,5,7.2
5630,1387,10,5,7.2
5631,1387,11,5,7.3
5632,1387,11,5,7.3
5633,1387,12,5,7.5
5634,1387,12,5,7.5
5635,1387,13,5,6.3
5636,1387,13,5,6.3
5637,1387,14,5,7.9
5638,1387,14,5,7.9
5639,1387,15,5,8.0
5640,1387,15,5,8.0
5641,1387,16,5,8.5
5642,1387,16,5,8.5
5643,1387,17,5,7.9
5644,1387,17,5,7.9
5645,1387,18,5,8.8
5646,1387,18,5,8.8
5647,1387,19,5,4.7
5648,1387,19,5,4.7
5649,1387,20,5,7.2
5650,1387,20,5,7.2
5651,1387,21,5,7.7
5652,1387,21,5,7.7
5653,1387,22,5,7.7
5654,1387,22,5,7.7
5655,1387,23,5,7.0
5656,1387,23,5,7.0
5657,1387,24,5,5.8
5658,1387,24,5,5.8
5659,1387,25,5,6.6
5660,1387,25,5,6.6
5661,1387,26,5,5.9
5662,1387,26,5,5.9
5663,1387,27,5,6.1
5664,1387,27,5,6.1
5665,1387,28,5,6.6
5666,1387,28,5,6.6
5667,1387,29,5,6.3
5668,1387,29,5,6.3
5669,1387,30,5,6.9
5670,1387,30,5,6.9
5671,1387,31,5,5.8
5672,1387,31,5,5.8
6789,1387,1,6,3.9
6790,1387,1,6,3.9
6791,1387,2,6,7.7
6792,1387,2,6,7.7
6793,1387,3,6,5.2
6794,1387,3,6,5.2
6795,1387,4,6,5.6
6796,1387,4,6,5.6
6797,1387,5,6,5.9
6798,1387,5,6,5.9
6799,1387,6,6,6.7
6800,1387,6,6,6.7
6801,1387,7,6,6.1
6802,1387,7,6,6.1
6803,1387,8,6,5.2
6804,1387,8,6,5.2
6805,1387,9,6,6.0
6806,1387,9,6,6.0
6807,1387,10,6,7.3
6808,1387,10,6,7.3
6809,1387,11,6,5.6
6810,1387,11,6,5.6
6811,1387,12,6,4.9
6812,1387,12,6,4.9
6813,1387,13,6,6.5
6814,1387,13,6,6.5
6815,1387,14,6,7.0
6816,1387,14,6,7.0
6817,1387,15,6,5.9
6818,1387,15,6,5.9
6819,1387,16,6,5.9
6820,1387,16,6,5.9
6821,1387,17,6,2.8
6822,1387,17,6,2.8
6823,1387,18,6,0.0
6824,1387,18,6,0.0
6825,1387,19,6,0.0
6826,1387,19,6,0.0
6827,1387,20,6,0.0
6828,1387,20,6,0.0
6829,1387,21,6,0.0
6830,1387,21,6,0.0
6831,1387,22,6,0.0
6832,1387,22,6,0.0
6833,1387,23,6,0.0
6834,1387,23,6,0.0
6835,1387,24,6,0.0
6836,1387,24,6,0.0
6837,1387,25,6,0.0
6838,1387,25,6,0.0
6839,1387,26,6,0.0
6840,1387,26,6,0.0
6841,1387,27,6,0.0
6842,1387,27,6,0.0
6843,1387,28,6,0.0
6844,1387,28,6,0.0
6845,1387,29,6,0.0
6846,1387,29,6,0.0
6847,1387,30,6,0.0
6848,1387,30,6,0.0
6849,1387,31,6,0.0
6850,1387,31,6,0.0
7967,1387,1,7,6.9
7968,1387,1,7,6.9
7969,1387,2,7,8.4
7970,1387,2,7,8.4
7971,1387,3,7,8.4
7972,1387,3,7,8.4
7973,1387,4,7,7.5
7974,1387,4,7,7.5
7975,1387,5,7,7.3
7976,1387,5,7,7.3
7977,1387,6,7,5.2
7978,1387,6,7,5.2
7979,1387,7,7,3.4
7980,1387,7,7,3.4
7981,1387,8,7,4.3
7982,1387,8,7,4.3
7983,1387,9,7,4.2
7984,1387,9,7,4.2
7985,1387,10,7,3.0
7986,1387,10,7,3.0
7987,1387,11,7,1.1
7988,1387,11,7,1.1
7989,1387,12,7,3.8
7990,1387,12,7,3.8
7991,1387,13,7,2.3
7992,1387,13,7,2.3
7993,1387,14,7,1.7
7994,1387,14,7,1.7
7995,1387,15,7,2.2
7996,1387,15,7,2.2
7997,1387,16,7,2.6
7998,1387,16,7,2.6
7999,1387,17,7,3.8
8000,1387,17,7,3.8
8001,1387,18,7,3.4
8002,1387,18,7,3.4
8003,1387,19,7,2.6
8004,1387,19,7,2.6
8005,1387,20,7,3.2
8006,1387,20,7,3.2
8007,1387,21,7,3.3
8008,1387,21,7,3.3
8009,1387,22,7,3.4
8010,1387,22,7,3.4
8011,1387,23,7,4.1
8012,1387,23,7,4.1
8013,1387,24,7,3.7
8014,1387,24,7,3.7
8015,1387,25,7,3.9
8016,1387,25,7,3.9
8017,1387,26,7,4.0
8018,1387,26,7,4.0
8019,1387,27,7,4.0
8020,1387,27,7,4.0
8021,1387,28,7,3.7
8022,1387,28,7,3.7
8023,1387,29,7,3.5
8024,1387,29,7,3.5
8025,1387,30,7,3.5
8026,1387,30,7,3.5
8027,1387,31,7,
8028,1387,31,7,
9145,1387,1,8,2.4
9146,1387,1,8,2.4
9147,1387,2,8,4.3
9148,1387,2,8,4.3
9149,1387,3,8,2.0
9150,1387,3,8,2.0
9151,1387,4,8,3.6
9152,1387,4,8,3.6
9153,1387,5,8,0.0
9154,1387,5,8,0.0
9155,1387,6,8,2.4
9156,1387,6,8,2.4
9157,1387,7,8,0.3
9158,1387,7,8,0.3
9159,1387,8,8,1.7
9160,1387,8,8,1.7
9161,1387,9,8,1.9
9162,1387,9,8,1.9
9163,1387,10,8,1.1
9164,1387,10,8,1.1
9165,1387,11,8,0.8
9166,1387,11,8,0.8
9167,1387,12,8,0.7
9168,1387,12,8,0.7
9169,1387,13,8,0.2
9170,1387,13,8,0.2
9171,1387,14,8,0.7
9172,1387,14,8,0.7
9173,1387,15,8,1.4
9174,1387,15,8,1.4
9175,1387,16,8,1.2
9176,1387,16,8,1.2
9177,1387,17,8,1.1
9178,1387,17,8,1.1
9179,1387,18,8,1.0
9180,1387,18,8,1.0
9181,1387,19,8,1.0
9182,1387,19,8,1.0
9183,1387,20,8,0.5
9184,1387,20,8,0.5
9185,1387,21,8,1.2
9186,1387,21,8,1.2
9187,1387,22,8,1.6
9188,1387,22,8,1.6
9189,1387,23,8,1.2
9190,1387,23,8,1.2
9191,1387,24,8,1.1
9192,1387,24,8,1.1
9193,1387,25,8,1.1
9194,1387,25,8,1.1
9195,1387,26,8,0.6
9196,1387,26,8,0.6
9197,1387,27,8,0.5
9198,1387,27,8,0.5
9199,1387,28,8,0.9
9200,1387,28,8,0.9
9201,1387,29,8,0.7
9202,1387,29,8,0.7
9203,1387,30,8,1.1
9204,1387,30,8,1.1
9205,1387,31,8,
9206,1387,31,8,
10323,1387,1,9,0.6
10324,1387,1,9,0.6
10325,1387,2,9,1.0
10326,1387,2,9,1.0
10327,1387,3,9,1.0
10328,1387,3,9,1.0
10329,1387,4,9,1.1
10330,1387,4,9,1.1
10331,1387,5,9,0.9
10332,1387,5,9,0.9
10333,1387,6,9,1.1
10334,1387,6,9,1.1
10335,1387,7,9,1.3
10336,1387,7,9,1.3
10337,1387,8,9,1.3
10338,1387,8,9,1.3
10339,1387,9,9,1.1
10340,1387,9,9,1.1
10341,1387,10,9,0.9
10342,1387,10,9,0.9
10343,1387,11,9,0.6
10344,1387,11,9,0.6
10345,1387,12,9,0.9
10346,1387,12,9,0.9
10347,1387,13,9,1.0
10348,1387,13,9,1.0
10349,1387,14,9,1.3
10350,1387,14,9,1.3
10351,1387,15,9,1.0
10352,1387,15,9,1.0
10353,1387,16,9,1.0
10354,1387,16,9,1.0
10355,1387,17,9,0.3
10356,1387,17,9,0.3
10357,1387,18,9,0.5
10358,1387,18,9,0.5
10359,1387,19,9,0.4
10360,1387,19,9,0.4
10361,1387,20,9,0.3
10362,1387,20,9,0.3
10363,1387,21,9,0.3
10364,1387,21,9,0.3
10365,1387,22,9,0.7
10366,1387,22,9,0.7
10367,1387,23,9,0.3
10368,1387,23,9,0.3
10369,1387,24,9,0.4
10370,1387,24,9,0.4
10371,1387,25,9,0.3
10372,1387,25,9,0.3
10373,1387,26,9,0.2
10374,1387,26,9,0.2
10375,1387,27,9,0.2
10376,1387,27,9,0.2
10377,1387,28,9,0.0
10378,1387,28,9,0.0
10379,1387,29,9,0.4
10380,1387,29,9,0.4
10381,1387,30,9,0.0
10382,1387,30,9,0.0
10383,1387,31,9,
10384,1387,31,9,
11501,1387,1,10,0.2
11502,1387,1,10,0.2
11503,1387,2,10,0.3
11504,1387,2,10,0.3
11505,1387,3,10,0.4
11506,1387,3,10,0.4
11507,1387,4,10,2.3
11508,1387,4,10,2.3
11509,1387,5,10,0.2
11510,1387,5,10,0.2
11511,1387,6,10,0.2
11512,1387,6,10,0.2
11513,1387,7,10,0.3
11514,1387,7,10,0.3
11515,1387,8,10,0.4
11516,1387,8,10,0.4
11517,1387,9,10,0.3
11518,1387,9,10,0.3
11519,1387,10,10,0.4
11520,1387,10,10,0.4
11521,1387,11,10,0.2
11522,1387,11,10,0.2
11523,1387,12,10,2.0
11524,1387,12,10,2.0
11525,1387,13,10,0.2
11526,1387,13,10,0.2
11527,1387,14,10,0.0
11528,1387,14,10,0.0
11529,1387,15,10,0.2
11530,1387,15,10,0.2
11531,1387,16,10,0.4
11532,1387,16,10,0.4
11533,1387,17,10,0.0
11534,1387,17,10,0.0
11535,1387,18,10,0.4
11536,1387,18,10,0.4
11537,1387,19,10,0.2
11538,1387,19,10,0.2
11539,1387,20,10,0.3
11540,1387,20,10,0.3
11541,1387,21,10,0.3
11542,1387,21,10,0.3
11543,1387,22,10,0.4
11544,1387,22,10,0.4
11545,1387,23,10,0.4
11546,1387,23,10,0.4
11547,1387,24,10,0.6
11548,1387,24,10,0.6
11549,1387,25,10,0.4
11550,1387,25,10,0.4
11551,1387,26,10,0.4
11552,1387,26,10,0.4
11553,1387,27,10,0.5
11554,1387,27,10,0.5
11555,1387,28,10,0.3
11556,1387,28,10,0.3
11557,1387,29,10,0.2
11558,1387,29,10,0.2
11559,1387,30,10,0.3
11560,1387,30,10,0.3
11561,1387,31,10,
11562,1387,31,10,
12679,1387,1,11,0.2
12680,1387,1,11,0.2
12681,1387,2,11,0.2
12682,1387,2,11,0.2
12683,1387,3,11,0.2
12684,1387,3,11,0.2
12685,1387,4,11,0.3
12686,1387,4,11,0.3
12687,1387,5,11,0.3
12688,1387,5,11,0.3
12689,1387,6,11,0.5
12690,1387,6,11,0.5
12691,1387,7,11,0.6
12692,1387,7,11,0.6
12693,1387,8,11,0.7
12694,1387,8,11,0.7
12695,1387,9,11,0.5
12696,1387,9,11,0.5
12697,1387,10,11,0.5
12698,1387,10,11,0.5
12699,1387,11,11,0.5
12700,1387,11,11,0.5
12701,1387,12,11,0.8
12702,1387,12,11,0.8
12703,1387,13,11,0.3
12704,1387,13,11,0.3
12705,1387,14,11,0.3
12706,1387,14,11,0.3
12707,1387,15,11,0.3
12708,1387,15,11,0.3
12709,1387,16,11,0.4
12710,1387,16,11,0.4
12711,1387,17,11,0.5
12712,1387,17,11,0.5
12713,1387,18,11,0.6
12714,1387,18,11,0.6
12715,1387,19,11,0.5
12716,1387,19,11,0.5
12717,1387,20,11,0.4
12718,1387,20,11,0.4
12719,1387,21,11,0.6
12720,1387,21,11,0.6
12721,1387,22,11,0.6
12722,1387,22,11,0.6
12723,1387,23,11,0.6
12724,1387,23,11,0.6
12725,1387,24,11,0.6
12726,1387,24,11,0.6
12727,1387,25,11,0.7
12728,1387,25,11,0.7
12729,1387,26,11,0.5
12730,1387,26,11,0.5
12731,1387,27,11,0.5
12732,1387,27,11,0.5
12733,1387,28,11,0.6
12734,1387,28,11,0.6
12735,1387,29,11,0.5
12736,1387,29,11,0.5
12737,1387,30,11,0.6
12738,1387,30,11,0.6
12739,1387,31,11,
12740,1387,31,11,
13857,1387,1,12,0.0
13858,1387,1,12,0.0
13859,1387,2,12,0.0
13860,1387,2,12,0.0
13861,1387,3,12,0.0
13862,1387,3,12,0.0
13863,1387,4,12,0.0
13864,1387,4,12,0.0
13865,1387,5,12,0.0
13866,1387,5,12,0.0
13867,1387,6,12,0.0
13868,1387,6,12,0.0
13869,1387,7,12,0.0
13870,1387,7,12,0.0
13871,1387,8,12,0.0
13872,1387,8,12,0.0
13873,1387,9,12,0.0
13874,1387,9,12,0.0
13875,1387,10,12,0.0
13876,1387,10,12,0.0
13877,1387,11,12,0.0
13878,1387,11,12,0.0
13879,1387,12,12,0.0
13880,1387,12,12,0.0
13881,1387,13,12,0.0
13882,1387,13,12,0.0
13883,1387,14,12,0.0
13884,1387,14,12,0.0
13885,1387,15,12,0.0
13886,1387,15,12,0.0
13887,1387,16,12,0.0
13888,1387,16,12,0.0
13889,1387,17,12,0.0
13890,1387,17,12,0.0
13891,1387,18,12,0.0
13892,1387,18,12,0.0
13893,1387,19,12,0.0
13894,1387,19,12,0.0
13895,1387,20,12,0.0
13896,1387,20,12,0.0
13897,1387,21,12,0.0
13898,1387,21,12,0.0
13899,1387,22,12,0.0
13900,1387,22,12,0.0
13901,1387,23,12,0.0
13902,1387,23,12,0.0
13903,1387,24,12,0.0
13904,1387,24,12,0.0
13905,1387,25,12,0.0
13906,1387,25,12,0.0
13907,1387,26,12,0.0
13908,1387,26,12,0.0
13909,1387,27,12,0.0
13910,1387,27,12,0.0
13911,1387,28,12,0.0
13912,1387,28,12,0.0
13913,1387,29,12,0.0
13914,1387,29,12,0.0
13915,1387,30,12,0.0
13916,1387,30,12,0.0
13917,1387,31,12,
13918,1387,31,12,
961,1388,1,1,0.4
962,1388,1,1,0.4
963,1388,2,1,1.6
964,1388,2,1,1.6
965,1388,3,1,2.4
966,1388,3,1,2.4
967,1388,4,1,2.9
968,1388,4,1,2.9
969,1388,5,1,2.1
970,1388,5,1,2.1
971,1388,6,1,1.3
972,1388,6,1,1.3
973,1388,7,1,0.9
974,1388,7,1,0.9
975,1388,8,1,3.3
976,1388,8,1,3.3
977,1388,9,1,0.9
978,1388,9,1,0.9
979,1388,10,1,1.3
980,1388,10,1,1.3
981,1388,11,1,3.1
982,1388,11,1,3.1
983,1388,12,1,3.5
984,1388,12,1,3.5
985,1388,13,1,2.2
986,1388,13,1,2.2
987,1388,14,1,3.1
988,1388,14,1,3.1
989,1388,15,1,4.1
990,1388,15,1,4.1
991,1388,16,1,2.9
992,1388,16,1,2.9
993,1388,17,1,2.2
994,1388,17,1,2.2
995,1388,18,1,1.9
996,1388,18,1,1.9
997,1388,19,1,1.4
998,1388,19,1,1.4
999,1388,20,1,1.7
1000,1388,20,1,1.7
1001,1388,21,1,3.5
1002,1388,21,1,3.5
1003,1388,22,1,3.0
1004,1388,22,1,3.0
1005,1388,23,1,1.4
1006,1388,23,1,1.4
1007,1388,24,1,0.9
1008,1388,24,1,0.9
1009,1388,25,1,1.7
1010,1388,25,1,1.7
1011,1388,26,1,2.8
1012,1388,26,1,2.8
1013,1388,27,1,2.2
1014,1388,27,1,2.2
1015,1388,28,1,3.2
1016,1388,28,1,3.2
1017,1388,29,1,1.9
1018,1388,29,1,1.9
1019,1388,30,1,0.7
1020,1388,30,1,0.7
1021,1388,31,1,5.2
1022,1388,31,1,5.2
2139,1388,1,2,2.1
2140,1388,1,2,2.1
2141,1388,2,2,0.2
2142,1388,2,2,0.2
2143,1388,3,2,1.1
2144,1388,3,2,1.1
2145,1388,4,2,6.2
2146,1388,4,2,6.2
2147,1388,5,2,1.8
2148,1388,5,2,1.8
2149,1388,6,2,1.7
2150,1388,6,2,1.7
2151,1388,7,2,2.5
2152,1388,7,2,2.5
2153,1388,8,2,1.3
2154,1388,8,2,1.3
2155,1388,9,2,5.5
2156,1388,9,2,5.5
2157,1388,10,2,1.0
2158,1388,10,2,1.0
2159,1388,11,2,2.8
2160,1388,11,2,2.8
2161,1388,12,2,1.7
2162,1388,12,2,1.7
2163,1388,13,2,2.4
2164,1388,13,2,2.4
2165,1388,14,2,2.1
2166,1388,14,2,2.1
2167,1388,15,2,0.9
2168,1388,15,2,0.9
2169,1388,16,2,5.6
2170,1388,16,2,5.6
2171,1388,17,2,3.6
2172,1388,17,2,3.6
2173,1388,18,2,3.2
2174,1388,18,2,3.2
2175,1388,19,2,2.8
2176,1388,19,2,2.8
2177,1388,20,2,2.7
2178,1388,20,2,2.7
2179,1388,21,2,3.0
2180,1388,21,2,3.0
2181,1388,22,2,3.5
2182,1388,22,2,3.5
2183,1388,23,2,2.6
2184,1388,23,2,2.6
2185,1388,24,2,4.0
2186,1388,24,2,4.0
2187,1388,25,2,4.2
2188,1388,25,2,4.2
2189,1388,26,2,4.8
2190,1388,26,2,4.8
2191,1388,27,2,6.1
2192,1388,27,2,6.1
2193,1388,28,2,6.6
2194,1388,28,2,6.6
2195,1388,29,2,3.0
2196,1388,29,2,3.0
2197,1388,30,2,3.1
2198,1388,30,2,3.1
2199,1388,31,2,5.1
2200,1388,31,2,5.1
3317,1388,1,3,4.2
