,sal,rooz,Month,chehrig_olia_EV
17836,1377,12,12,0.1
17837,1377,13,12,0.1
17838,1377,14,12,0.1
17839,1377,15,12,0.1
17840,1377,16,12,0.1
17841,1377,17,12,0.1
17842,1377,18,12,0.1
17843,1377,19,12,0.1
17844,1377,20,12,0.1
17845,1377,21,12,0.1
17846,1377,22,12,0.1
17847,1377,23,12,0.1
17848,1377,24,12,0.1
17849,1377,25,12,0.1
17850,1377,26,12,0.1
17851,1377,27,12,0.1
17852,1377,28,12,0.1
17853,1377,29,12,0.1
17854,1377,30,12,
17855,1377,31,12,
465,1378,1,1,0.1
466,1378,2,1,0.1
467,1378,3,1,0.1
468,1378,4,1,0.1
469,1378,5,1,0.1
470,1378,6,1,0.1
471,1378,7,1,1.1
472,1378,8,1,2.3
473,1378,9,1,1.1
474,1378,10,1,2.3
475,1378,11,1,3.4
476,1378,12,1,2.3
477,1378,13,1,5.7
478,1378,14,1,5.7
479,1378,15,1,6.8
480,1378,16,1,8.0
481,1378,17,1,8.0
482,1378,18,1,8.0
483,1378,19,1,8.0
484,1378,20,1,9.1
485,1378,21,1,7.5
486,1378,22,1,4.3
487,1378,23,1,4.5
488,1378,24,1,6.8
489,1378,25,1,6.8
490,1378,26,1,10.2
491,1378,27,1,8.0
492,1378,28,1,9.1
493,1378,29,1,10.2
494,1378,30,1,10.2
495,1378,31,1,3.0
2046,1378,1,2,3.0
2047,1378,2,2,3.9
2048,1378,3,2,6.8
2049,1378,4,2,5.7
2050,1378,5,2,5.7
2051,1378,6,2,4.9
2052,1378,7,2,6.8
2053,1378,8,2,5.7
2054,1378,9,2,6.8
2055,1378,10,2,13.1
2056,1378,11,2,4.9
2057,1378,12,2,6.8
2058,1378,13,2,9.1
2059,1378,14,2,8.0
2060,1378,15,2,6.8
2061,1378,16,2,6.8
2062,1378,17,2,6.8
2063,1378,18,2,9.1
2064,1378,19,2,10.2
2065,1378,20,2,8.0
2066,1378,21,2,4.4
2067,1378,22,2,5.6
2068,1378,23,2,9.1
2069,1378,24,2,9.1
2070,1378,25,2,10.2
2071,1378,26,2,8.0
2072,1378,27,2,6.8
2073,1378,28,2,6.8
2074,1378,29,2,9.5
2075,1378,30,2,6.4
2076,1378,31,2,8.0
3627,1378,1,3,8.0
3628,1378,2,3,6.8
3629,1378,3,3,6.9
3630,1378,4,3,6.0
3631,1378,5,3,6.8
3632,1378,6,3,8.0
3633,1378,7,3,10.2
3634,1378,8,3,10.2
3635,1378,9,3,10.2
3636,1378,10,3,10.2
3637,1378,11,3,10.0
3638,1378,12,3,9.1
3639,1378,13,3,10.2
3640,1378,14,3,10.2
3641,1378,15,3,10.2
3642,1378,16,3,10.2
3643,1378,17,3,10.2
3644,1378,18,3,10.2
3645,1378,19,3,10.2
3646,1378,20,3,10.2
3647,1378,21,3,10.2
3648,1378,22,3,9.4
3649,1378,23,3,8.0
3650,1378,24,3,9.1
3651,1378,25,3,10.2
3652,1378,26,3,9.1
3653,1378,27,3,9.1
3654,1378,28,3,10.2
3655,1378,29,3,10.2
3656,1378,30,3,10.2
3657,1378,31,3,10.2
5208,1378,1,4,10.2
5209,1378,2,4,10.2
5210,1378,3,4,10.2
5211,1378,4,4,10.2
5212,1378,5,4,10.2
5213,1378,6,4,10.2
5214,1378,7,4,10.2
5215,1378,8,4,10.2
5216,1378,9,4,10.2
5217,1378,10,4,10.2
5218,1378,11,4,10.2
5219,1378,12,4,11.4
5220,1378,13,4,10.2
5221,1378,14,4,8.0
5222,1378,15,4,8.0
5223,1378,16,4,10.2
5224,1378,17,4,10.2
5225,1378,18,4,10.2
5226,1378,19,4,10.2
5227,1378,20,4,10.2
5228,1378,21,4,10.2
5229,1378,22,4,10.2
5230,1378,23,4,10.2
5231,1378,24,4,10.2
5232,1378,25,4,8.5
5233,1378,26,4,10.2
5234,1378,27,4,10.2
5235,1378,28,4,10.2
5236,1378,29,4,10.2
5237,1378,30,4,10.2
5238,1378,31,4,10.2
6789,1378,1,5,10.2
6790,1378,2,5,10.2
6791,1378,3,5,10.2
6792,1378,4,5,10.2
6793,1378,5,5,10.2
6794,1378,6,5,10.2
6795,1378,7,5,10.2
6796,1378,8,5,10.2
6797,1378,9,5,10.2
6798,1378,10,5,10.2
6799,1378,11,5,10.2
6800,1378,12,5,10.2
6801,1378,13,5,10.2
6802,1378,14,5,10.2
6803,1378,15,5,10.2
6804,1378,16,5,4.7
6805,1378,17,5,10.2
6806,1378,18,5,8.6
6807,1378,19,5,6.8
6808,1378,20,5,8.0
6809,1378,21,5,10.2
6810,1378,22,5,9.1
6811,1378,23,5,10.2
6812,1378,24,5,10.2
6813,1378,25,5,10.2
6814,1378,26,5,10.2
6815,1378,27,5,10.2
6816,1378,28,5,10.2
6817,1378,29,5,10.2
6818,1378,30,5,10.2
6819,1378,31,5,8.0
8370,1378,1,6,8.0
8371,1378,2,6,8.0
8372,1378,3,6,10.2
8373,1378,4,6,10.2
8374,1378,5,6,10.2
8375,1378,6,6,8.0
8376,1378,7,6,8.0
8377,1378,8,6,8.0
8378,1378,9,6,5.7
8379,1378,10,6,5.7
8380,1378,11,6,6.8
8381,1378,12,6,6.8
8382,1378,13,6,5.7
8383,1378,14,6,5.7
8384,1378,15,6,8.0
8385,1378,16,6,9.1
8386,1378,17,6,8.0
8387,1378,18,6,10.2
8388,1378,19,6,8.0
8389,1378,20,6,8.0
8390,1378,21,6,6.8
8391,1378,22,6,6.8
8392,1378,23,6,6.8
8393,1378,24,6,6.8
8394,1378,25,6,8.0
8395,1378,26,6,8.0
8396,1378,27,6,8.0
8397,1378,28,6,8.0
8398,1378,29,6,8.0
8399,1378,30,6,8.0
8400,1378,31,6,8.0
9951,1378,1,7,4.5
9952,1378,2,7,4.5
9953,1378,3,7,4.5
9954,1378,4,7,6.0
9955,1378,5,7,1.1
9956,1378,6,7,4.5
9957,1378,7,7,4.5
9958,1378,8,7,5.7
9959,1378,9,7,5.7
9960,1378,10,7,5.7
9961,1378,11,7,6.8
9962,1378,12,7,6.8
9963,1378,13,7,6.8
9964,1378,14,7,6.8
9965,1378,15,7,6.8
9966,1378,16,7,5.7
9967,1378,17,7,5.7
9968,1378,18,7,5.7
9969,1378,19,7,5.7
9970,1378,20,7,4.8
9971,1378,21,7,2.3
9972,1378,22,7,5.7
9973,1378,23,7,5.7
9974,1378,24,7,5.7
9975,1378,25,7,5.7
9976,1378,26,7,5.7
9977,1378,27,7,5.7
9978,1378,28,7,5.7
9979,1378,29,7,5.7
9980,1378,30,7,5.7
9981,1378,31,7,
11532,1378,1,8,5.7
11533,1378,2,8,4.5
11534,1378,3,8,3.0
11535,1378,4,8,3.4
11536,1378,5,8,3.4
11537,1378,6,8,3.4
11538,1378,7,8,3.4
11539,1378,8,8,3.4
11540,1378,9,8,5.0
11541,1378,10,8,3.6
11542,1378,11,8,0.1
11543,1378,12,8,0.1
11544,1378,13,8,0.1
11545,1378,14,8,0.1
11546,1378,15,8,1.1
11547,1378,16,8,1.1
11548,1378,17,8,1.1
11549,1378,18,8,3.4
11550,1378,19,8,0.1
11551,1378,20,8,0.1
11552,1378,21,8,0.1
11553,1378,22,8,0.1
11554,1378,23,8,0.1
11555,1378,24,8,0.1
11556,1378,25,8,0.1
11557,1378,26,8,0.1
11558,1378,27,8,3.4
11559,1378,28,8,3.4
11560,1378,29,8,3.4
11561,1378,30,8,3.4
11562,1378,31,8,
13113,1378,1,9,5.7
13114,1378,2,9,3.4
13115,1378,3,9,3.4
13116,1378,4,9,3.4
13117,1378,5,9,0.1
13118,1378,6,9,0.1
13119,1378,7,9,0.1
13120,1378,8,9,0.1
13121,1378,9,9,0.1
13122,1378,10,9,0.1
13123,1378,11,9,0.1
13124,1378,12,9,0.1
13125,1378,13,9,0.1
13126,1378,14,9,0.1
13127,1378,15,9,0.1
13128,1378,16,9,0.1
13129,1378,17,9,0.1
13130,1378,18,9,0.1
13131,1378,19,9,0.1
13132,1378,20,9,0.1
13133,1378,21,9,0.1
13134,1378,22,9,0.1
13135,1378,23,9,0.1
13136,1378,24,9,0.1
13137,1378,25,9,0.1
13138,1378,26,9,0.1
13139,1378,27,9,0.1
13140,1378,28,9,0.1
13141,1378,29,9,0.1
13142,1378,30,9,0.1
13143,1378,31,9,
14694,1378,1,10,0.1
14695,1378,2,10,0.1
14696,1378,3,10,0.1
14697,1378,4,10,0.1
14698,1378,5,10,0.1
14699,1378,6,10,0.1
14700,1378,7,10,0.1
14701,1378,8,10,0.1
14702,1378,9,10,0.1
14703,1378,10,10,0.1
14704,1378,11,10,0.1
14705,1378,12,10,0.1
14706,1378,13,10,0.1
14707,1378,14,10,0.1
14708,1378,15,10,0.1
14709,1378,16,10,0.1
14710,1378,17,10,0.1
14711,1378,18,10,0.1
14712,1378,19,10,0.1
14713,1378,20,10,0.1
14714,1378,21,10,0.1
14715,1378,22,10,0.1
14716,1378,23,10,0.1
14717,1378,24,10,0.1
14718,1378,25,10,0.1
14719,1378,26,10,0.1
14720,1378,27,10,0.1
14721,1378,28,10,0.1
14722,1378,29,10,0.1
14723,1378,30,10,0.1
14724,1378,31,10,
16275,1378,1,11,0.1
16276,1378,2,11,0.1
16277,1378,3,11,0.1
16278,1378,4,11,0.1
16279,1378,5,11,0.1
16280,1378,6,11,0.1
16281,1378,7,11,0.1
16282,1378,8,11,0.1
16283,1378,9,11,0.1
16284,1378,10,11,0.1
16285,1378,11,11,0.1
16286,1378,12,11,0.1
16287,1378,13,11,0.1
16288,1378,14,11,0.1
16289,1378,15,11,0.1
16290,1378,16,11,0.1
16291,1378,17,11,0.1
16292,1378,18,11,0.1
16293,1378,19,11,0.1
16294,1378,20,11,0.1
16295,1378,21,11,0.1
16296,1378,22,11,0.1
16297,1378,23,11,0.1
16298,1378,24,11,0.1
16299,1378,25,11,0.1
16300,1378,26,11,0.1
16301,1378,27,11,0.1
16302,1378,28,11,0.1
16303,1378,29,11,0.1
16304,1378,30,11,0.1
16305,1378,31,11,
17856,1378,1,12,0.1
17857,1378,2,12,0.1
17858,1378,3,12,0.1
17859,1378,4,12,0.1
17860,1378,5,12,0.1
17861,1378,6,12,0.1
17862,1378,7,12,0.1
17863,1378,8,12,0.1
17864,1378,9,12,0.1
17865,1378,10,12,0.1
17866,1378,11,12,0.1
17867,1378,12,12,0.1
17868,1378,13,12,0.1
17869,1378,14,12,0.1
17870,1378,15,12,0.1
17871,1378,16,12,0.1
17872,1378,17,12,0.1
17873,1378,18,12,0.1
17874,1378,19,12,0.1
17875,1378,20,12,0.1
17876,1378,21,12,0.1
17877,1378,22,12,0.1
17878,1378,23,12,0.1
17879,1378,24,12,0.1
17880,1378,25,12,0.1
17881,1378,26,12,0.1
17882,1378,27,12,0.1
17883,1378,28,12,0.1
17884,1378,29,12,0.1
17885,1378,30,12,
17886,1378,31,12,
496,1379,1,1,0.1
497,1379,2,1,0.1
498,1379,3,1,0.1
499,1379,4,1,0.1
500,1379,5,1,0.1
501,1379,6,1,0.1
502,1379,7,1,0.1
503,1379,8,1,0.3
504,1379,9,1,0.7
505,1379,10,1,0.9
506,1379,11,1,0.6
507,1379,12,1,0.7
508,1379,13,1,0.6
509,1379,14,1,0.6
510,1379,15,1,0.4
511,1379,16,1,0.6
512,1379,17,1,0.6
513,1379,18,1,0.4
514,1379,19,1,3.2
515,1379,20,1,15.8
516,1379,21,1,3.1
517,1379,22,1,0.5
518,1379,23,1,0.5
519,1379,24,1,0.5
520,1379,25,1,0.5
521,1379,26,1,0.6
522,1379,27,1,0.5
523,1379,28,1,0.4
524,1379,29,1,0.4
525,1379,30,1,0.7
526,1379,31,1,0.4
2077,1379,1,2,1.5
2078,1379,2,2,0.5
2079,1379,3,2,0.5
2080,1379,4,2,0.5
2081,1379,5,2,1.4
2082,1379,6,2,0.3
2083,1379,7,2,0.4
2084,1379,8,2,0.4
2085,1379,9,2,0.6
2086,1379,10,2,0.7
2087,1379,11,2,0.6
2088,1379,12,2,0.9
2089,1379,13,2,17.3
2090,1379,14,2,3.5
2091,1379,15,2,4.4
2092,1379,16,2,5.2
2093,1379,17,2,6.1
2094,1379,18,2,6.1
2095,1379,19,2,7.0
2096,1379,20,2,5.4
2097,1379,21,2,5.9
2098,1379,22,2,4.9
2099,1379,23,2,7.0
2100,1379,24,2,7.0
2101,1379,25,2,8.0
2102,1379,26,2,7.0
2103,1379,27,2,6.1
2104,1379,28,2,6.1
2105,1379,29,2,4.4
2106,1379,30,2,5.2
2107,1379,31,2,3.2
3658,1379,1,3,5.2
3659,1379,2,3,6.1
3660,1379,3,3,7.9
3661,1379,4,3,7.0
3662,1379,5,3,7.9
3663,1379,6,3,8.7
3664,1379,7,3,3.5
3665,1379,8,3,6.5
3666,1379,9,3,6.5
3667,1379,10,3,5.9
3668,1379,11,3,5.2
3669,1379,12,3,8.7
3670,1379,13,3,10.5
3671,1379,14,3,9.6
3672,1379,15,3,13.1
3673,1379,16,3,12.2
3674,1379,17,3,8.7
3675,1379,18,3,7.9
3676,1379,19,3,7.0
3677,1379,20,3,7.2
3678,1379,21,3,6.1
3679,1379,22,3,6.1
3680,1379,23,3,6.1
3681,1379,24,3,6.1
3682,1379,25,3,7.0
3683,1379,26,3,9.6
3684,1379,27,3,10.5
3685,1379,28,3,8.7
3686,1379,29,3,7.0
3687,1379,30,3,7.9
3688,1379,31,3,10.5
5239,1379,1,4,11.4
5240,1379,2,4,11.4
5241,1379,3,4,10.5
5242,1379,4,4,10.5
5243,1379,5,4,11.4
5244,1379,6,4,8.7
5245,1379,7,4,7.9
5246,1379,8,4,7.9
5247,1379,9,4,7.9
5248,1379,10,4,7.9
5249,1379,11,4,8.7
5250,1379,12,4,8.7
5251,1379,13,4,7.0
5252,1379,14,4,9.6
5253,1379,15,4,7.9
5254,1379,16,4,9.6
5255,1379,17,4,10.5
5256,1379,18,4,10.5
5257,1379,19,4,9.6
5258,1379,20,4,7.9
5259,1379,21,4,6.1
5260,1379,22,4,9.0
5261,1379,23,4,10.1
5262,1379,24,4,7.0
5263,1379,25,4,7.0
5264,1379,26,4,0.1
5265,1379,27,4,6.1
5266,1379,28,4,7.0
5267,1379,29,4,9.7
5268,1379,30,4,6.6
5269,1379,31,4,6.1
6820,1379,1,5,7.9
6821,1379,2,5,9.6
6822,1379,3,5,9.6
6823,1379,4,5,9.6
6824,1379,5,5,11.4
6825,1379,6,5,12.0
6826,1379,7,5,11.4
6827,1379,8,5,11.4
6828,1379,9,5,11.4
6829,1379,10,5,11.4
6830,1379,11,5,12.2
6831,1379,12,5,11.4
6832,1379,13,5,9.6
6833,1379,14,5,9.6
6834,1379,15,5,12.2
6835,1379,16,5,11.4
6836,1379,17,5,10.5
6837,1379,18,5,8.7
6838,1379,19,5,7.2
6839,1379,20,5,7.9
6840,1379,21,5,7.0
6841,1379,22,5,7.9
6842,1379,23,5,9.6
6843,1379,24,5,13.1
6844,1379,25,5,10.5
6845,1379,26,5,8.7
6846,1379,27,5,7.0
6847,1379,28,5,8.7
6848,1379,29,5,13.1
6849,1379,30,5,9.6
6850,1379,31,5,10.5
8401,1379,1,6,10.5
8402,1379,2,6,8.7
8403,1379,3,6,7.9
8404,1379,4,6,7.9
8405,1379,5,6,7.0
8406,1379,6,6,8.7
8407,1379,7,6,9.6
8408,1379,8,6,9.6
8409,1379,9,6,9.6
8410,1379,10,6,8.7
8411,1379,11,6,9.6
8412,1379,12,6,8.7
8413,1379,13,6,8.7
8414,1379,14,6,8.7
8415,1379,15,6,8.7
8416,1379,16,6,8.7
8417,1379,17,6,9.6
8418,1379,18,6,9.6
8419,1379,19,6,8.7
8420,1379,20,6,8.7
8421,1379,21,6,8.7
8422,1379,22,6,9.6
8423,1379,23,6,7.9
8424,1379,24,6,8.7
8425,1379,25,6,8.7
8426,1379,26,6,8.7
8427,1379,27,6,8.7
8428,1379,28,6,8.7
8429,1379,29,6,7.0
8430,1379,30,6,7.0
8431,1379,31,6,6.1
9982,1379,1,7,8.0
9983,1379,2,7,6.8
9984,1379,3,7,6.8
9985,1379,4,7,6.8
9986,1379,5,7,6.8
9987,1379,6,7,6.8
9988,1379,7,7,6.8
9989,1379,8,7,7.5
9990,1379,9,7,4.8
9991,1379,10,7,3.4
9992,1379,11,7,3.4
9993,1379,12,7,3.4
9994,1379,13,7,3.4
9995,1379,14,7,3.4
9996,1379,15,7,3.4
9997,1379,16,7,6.8
9998,1379,17,7,6.8
9999,1379,18,7,5.7
10000,1379,19,7,8.0
10001,1379,20,7,6.8
10002,1379,21,7,3.4
10003,1379,22,7,6.8
10004,1379,23,7,1.1
10005,1379,24,7,7.3
10006,1379,25,7,2.6
10007,1379,26,7,2.3
10008,1379,27,7,3.4
10009,1379,28,7,3.4
10010,1379,29,7,7.2
10011,1379,30,7,1.1
10012,1379,31,7,
11563,1379,1,8,3.4
11564,1379,2,8,3.4
11565,1379,3,8,3.4
11566,1379,4,8,3.2
11567,1379,5,8,1.1
11568,1379,6,8,4.5
11569,1379,7,8,3.4
11570,1379,8,8,2.3
11571,1379,9,8,2.3
11572,1379,10,8,2.3
11573,1379,11,8,7.2
11574,1379,12,8,2.9
11575,1379,13,8,1.1
11576,1379,14,8,2.3
11577,1379,15,8,2.3
11578,1379,16,8,1.1
11579,1379,17,8,1.1
11580,1379,18,8,1.1
11581,1379,19,8,0.1
11582,1379,20,8,0.1
11583,1379,21,8,1.1
11584,1379,22,8,2.3
11585,1379,23,8,2.3
11586,1379,24,8,3.4
11587,1379,25,8,1.1
11588,1379,26,8,1.1
11589,1379,27,8,1.1
11590,1379,28,8,0.1
11591,1379,29,8,2.6
11592,1379,30,8,2.3
11593,1379,31,8,
13144,1379,1,9,0.1
13145,1379,2,9,0.1
13146,1379,3,9,0.1
13147,1379,4,9,0.1
13148,1379,5,9,0.1
13149,1379,6,9,0.1
13150,1379,7,9,0.1
13151,1379,8,9,0.1
13152,1379,9,9,0.1
13153,1379,10,9,0.1
13154,1379,11,9,0.1
13155,1379,12,9,0.1
13156,1379,13,9,0.1
13157,1379,14,9,0.1
13158,1379,15,9,0.1
13159,1379,16,9,0.1
13160,1379,17,9,0.1
13161,1379,18,9,0.1
13162,1379,19,9,0.1
13163,1379,20,9,0.1
13164,1379,21,9,0.1
13165,1379,22,9,0.1
13166,1379,23,9,0.1
13167,1379,24,9,0.1
13168,1379,25,9,0.1
13169,1379,26,9,0.1
13170,1379,27,9,0.1
13171,1379,28,9,0.1
13172,1379,29,9,0.1
13173,1379,30,9,0.1
13174,1379,31,9,
14725,1379,1,10,0.1
14726,1379,2,10,0.1
14727,1379,3,10,0.1
14728,1379,4,10,0.1
14729,1379,5,10,0.1
14730,1379,6,10,0.1
14731,1379,7,10,0.1
14732,1379,8,10,0.1
14733,1379,9,10,0.1
14734,1379,10,10,0.1
14735,1379,11,10,0.1
14736,1379,12,10,0.1
14737,1379,13,10,0.1
14738,1379,14,10,0.1
14739,1379,15,10,0.1
14740,1379,16,10,0.1
14741,1379,17,10,0.1
14742,1379,18,10,0.1
14743,1379,19,10,0.1
14744,1379,20,10,0.1
14745,1379,21,10,0.1
14746,1379,22,10,0.1
14747,1379,23,10,0.1
14748,1379,24,10,0.1
14749,1379,25,10,0.1
14750,1379,26,10,0.1
14751,1379,27,10,0.1
14752,1379,28,10,0.1
14753,1379,29,10,0.1
14754,1379,30,10,0.1
14755,1379,31,10,
16306,1379,1,11,0.1
16307,1379,2,11,0.1
16308,1379,3,11,0.1
16309,1379,4,11,0.1
16310,1379,5,11,0.1
16311,1379,6,11,0.1
16312,1379,7,11,0.1
16313,1379,8,11,0.1
16314,1379,9,11,0.1
16315,1379,10,11,0.1
16316,1379,11,11,0.1
16317,1379,12,11,0.1
16318,1379,13,11,0.1
16319,1379,14,11,0.1
16320,1379,15,11,0.1
16321,1379,16,11,0.1
16322,1379,17,11,0.1
16323,1379,18,11,0.1
16324,1379,19,11,0.1
16325,1379,20,11,0.1
16326,1379,21,11,0.1
16327,1379,22,11,0.1
16328,1379,23,11,0.1
16329,1379,24,11,0.1
16330,1379,25,11,0.1
16331,1379,26,11,0.1
16332,1379,27,11,0.1
16333,1379,28,11,0.1
16334,1379,29,11,0.1
16335,1379,30,11,0.1
16336,1379,31,11,
17887,1379,1,12,0.1
17888,1379,2,12,0.1
17889,1379,3,12,0.1
17890,1379,4,12,0.1
17891,1379,5,12,0.1
17892,1379,6,12,0.1
17893,1379,7,12,0.1
17894,1379,8,12,0.1
17895,1379,9,12,0.1
17896,1379,10,12,0.1
17897,1379,11,12,0.1
17898,1379,12,12,0.1
17899,1379,13,12,0.1
17900,1379,14,12,0.1
17901,1379,15,12,0.1
17902,1379,16,12,0.1
17903,1379,17,12,0.1
17904,1379,18,12,0.1
17905,1379,19,12,0.1
17906,1379,20,12,0.1
17907,1379,21,12,0.1
17908,1379,22,12,0.1
17909,1379,23,12,0.1
17910,1379,24,12,0.1
17911,1379,25,12,0.1
17912,1379,26,12,0.1
17913,1379,27,12,0.1
17914,1379,28,12,0.1
17915,1379,29,12,0.1
17916,1379,30,12,0.1
17917,1379,31,12,
527,1380,1,1,0.1
528,1380,2,1,2.8
529,1380,3,1,2.6
530,1380,4,1,7.0
531,1380,5,1,6.1
532,1380,6,1,7.9
533,1380,7,1,5.9
534,1380,8,1,3.5
535,1380,9,1,4.4
536,1380,10,1,2.6
537,1380,11,1,3.0
538,1380,12,1,2.6
539,1380,13,1,3.5
540,1380,14,1,1.5
541,1380,15,1,2.6
542,1380,16,1,4.4
543,1380,17,1,5.2
544,1380,18,1,5.2
545,1380,19,1,5.2
546,1380,20,1,6.1
547,1380,21,1,6.6
548,1380,22,1,3.5
549,1380,23,1,2.6
550,1380,24,1,4.4
551,1380,25,1,7.0
552,1380,26,1,6.1
553,1380,27,1,3.7
554,1380,28,1,0.1
555,1380,29,1,2.5
556,1380,30,1,3.0
557,1380,31,1,4.4
2108,1380,1,2,5.3
2109,1380,2,2,3.5
2110,1380,3,2,3.3
2111,1380,4,2,3.5
2112,1380,5,2,4.9
2113,1380,6,2,3.5
2114,1380,7,2,5.2
2115,1380,8,2,4.4
2116,1380,9,2,4.4
2117,1380,10,2,4.6
2118,1380,11,2,5.2
2119,1380,12,2,5.2
2120,1380,13,2,3.8
2121,1380,14,2,4.0
2122,1380,15,2,3.5
2123,1380,16,2,4.7
2124,1380,17,2,5.0
2125,1380,18,2,4.4
2126,1380,19,2,0.4
2127,1380,20,2,4.4
2128,1380,21,2,0.6
2129,1380,22,2,3.4
2130,1380,23,2,3.3
2131,1380,24,2,2.8
2132,1380,25,2,2.5
2133,1380,26,2,3.9
2134,1380,27,2,6.0
2135,1380,28,2,5.2
2136,1380,29,2,5.2
2137,1380,30,2,5.2
2138,1380,31,2,5.8
3689,1380,1,3,8.7
3690,1380,2,3,8.7
3691,1380,3,3,4.3
3692,1380,4,3,3.1
3693,1380,5,3,5.2
3694,1380,6,3,7.0
3695,1380,7,3,9.6
3696,1380,8,3,8.7
3697,1380,9,3,8.7
3698,1380,10,3,8.7
3699,1380,11,3,11.4
3700,1380,12,3,8.7
3701,1380,13,3,6.1
3702,1380,14,3,5.2
3703,1380,15,3,7.9
3704,1380,16,3,7.9
3705,1380,17,3,7.9
3706,1380,18,3,7.9
3707,1380,19,3,9.6
3708,1380,20,3,7.9
3709,1380,21,3,8.7
3710,1380,22,3,13.1
3711,1380,23,3,9.6
3712,1380,24,3,7.5
3713,1380,25,3,6.1
3714,1380,26,3,8.2
3715,1380,27,3,8.7
3716,1380,28,3,13.1
3717,1380,29,3,9.6
3718,1380,30,3,5.6
3719,1380,31,3,6.4
5270,1380,1,4,7.9
5271,1380,2,4,9.6
5272,1380,3,4,8.7
5273,1380,4,4,10.5
5274,1380,5,4,4.5
5275,1380,6,4,13.1
5276,1380,7,4,12.2
5277,1380,8,4,10.5
5278,1380,9,4,7.9
5279,1380,10,4,7.6
5280,1380,11,4,7.9
5281,1380,12,4,9.6
5282,1380,13,4,8.7
5283,1380,14,4,10.5
5284,1380,15,4,9.6
5285,1380,16,4,8.7
5286,1380,17,4,8.7
5287,1380,18,4,8.7
5288,1380,19,4,8.7
5289,1380,20,4,10.5
5290,1380,21,4,12.2
5291,1380,22,4,13.1
5292,1380,23,4,11.4
5293,1380,24,4,11.4
5294,1380,25,4,9.6
5295,1380,26,4,9.6
5296,1380,27,4,11.1
5297,1380,28,4,8.7
5298,1380,29,4,9.6
5299,1380,30,4,8.7
5300,1380,31,4,8.7
6851,1380,1,5,11.4
6852,1380,2,5,12.2
6853,1380,3,5,10.5
6854,1380,4,5,7.9
6855,1380,5,5,6.6
6856,1380,6,5,9.6
6857,1380,7,5,8.7
6858,1380,8,5,8.7
6859,1380,9,5,9.6
6860,1380,10,5,10.5
6861,1380,11,5,9.7
6862,1380,12,5,10.5
6863,1380,13,5,11.4
6864,1380,14,5,11.4
6865,1380,15,5,11.4
6866,1380,16,5,11.4
6867,1380,17,5,9.6
6868,1380,18,5,10.5
6869,1380,19,5,9.6
6870,1380,20,5,9.6
6871,1380,21,5,10.5
6872,1380,22,5,9.6
6873,1380,23,5,11.4
6874,1380,24,5,4.4
6875,1380,25,5,10.5
6876,1380,26,5,9.6
6877,1380,27,5,9.6
6878,1380,28,5,9.6
6879,1380,29,5,7.9
6880,1380,30,5,9.6
6881,1380,31,5,10.5
8432,1380,1,6,8.7
8433,1380,2,6,8.7
8434,1380,3,6,9.6
8435,1380,4,6,8.7
8436,1380,5,6,8.7
8437,1380,6,6,7.9
8438,1380,7,6,7.9
8439,1380,8,6,7.0
8440,1380,9,6,7.0
8441,1380,10,6,7.9
8442,1380,11,6,7.9
8443,1380,12,6,10.5
8444,1380,13,6,9.6
8445,1380,14,6,8.7
8446,1380,15,6,9.6
8447,1380,16,6,8.7
8448,1380,17,6,8.7
8449,1380,18,6,7.0
8450,1380,19,6,7.0
8451,1380,20,6,9.6
8452,1380,21,6,8.2
8453,1380,22,6,7.0
8454,1380,23,6,7.9
8455,1380,24,6,7.0
8456,1380,25,6,7.9
8457,1380,26,6,9.6
8458,1380,27,6,10.5
8459,1380,28,6,8.7
8460,1380,29,6,7.9
8461,1380,30,6,7.0
8462,1380,31,6,7.9
10013,1380,1,7,3.9
10014,1380,2,7,0.6
10015,1380,3,7,0.8
10016,1380,4,7,1.0
10017,1380,5,7,1.0
10018,1380,6,7,1.0
10019,1380,7,7,0.9
10020,1380,8,7,0.6
10021,1380,9,7,0.6
10022,1380,10,7,0.5
10023,1380,11,7,0.3
10024,1380,12,7,0.3
10025,1380,13,7,0.3
10026,1380,14,7,0.5
10027,1380,15,7,0.4
10028,1380,16,7,0.4
10029,1380,17,7,0.5
10030,1380,18,7,0.4
10031,1380,19,7,0.5
10032,1380,20,7,0.6
10033,1380,21,7,0.7
10034,1380,22,7,1.2
10035,1380,23,7,0.5
10036,1380,24,7,0.5
10037,1380,25,7,1.1
10038,1380,26,7,3.4
10039,1380,27,7,1.1
10040,1380,28,7,1.1
10041,1380,29,7,1.1
10042,1380,30,7,1.1
10043,1380,31,7,
11594,1380,1,8,0.3
11595,1380,2,8,0.3
11596,1380,3,8,0.3
11597,1380,4,8,0.2
11598,1380,5,8,0.1
11599,1380,6,8,0.1
11600,1380,7,8,2.2
11601,1380,8,8,0.3
11602,1380,9,8,0.2
11603,1380,10,8,0.2
11604,1380,11,8,0.1
11605,1380,12,8,0.2
11606,1380,13,8,0.3
11607,1380,14,8,0.1
11608,1380,15,8,2.8
11609,1380,16,8,2.7
11610,1380,17,8,0.3
11611,1380,18,8,0.3
11612,1380,19,8,0.3
11613,1380,20,8,1.6
11614,1380,21,8,1.9
11615,1380,22,8,0.1
11616,1380,23,8,0.2
11617,1380,24,8,0.1
11618,1380,25,8,0.2
11619,1380,26,8,0.1
11620,1380,27,8,0.1
