,index,sal,rooz,Month,pi_gale_EV
12429,7903,1395,30,5,10.5
12430,7904,1395,31,5,9.1
12431,9486,1395,1,6,11.9
12432,9487,1395,2,6,9.3
12433,9488,1395,3,6,8.3
12434,9489,1395,4,6,7.2
12435,9490,1395,5,6,5.0
12436,9491,1395,6,6,5.6
12437,9492,1395,7,6,9.4
12438,9493,1395,8,6,8.4
12439,9494,1395,9,6,7.5
12440,9495,1395,10,6,9.3
12441,9496,1395,11,6,12.4
12442,9497,1395,12,6,8.7
12443,9498,1395,13,6,9.1
12444,9499,1395,14,6,8.7
12445,9500,1395,15,6,8.7
12446,9501,1395,16,6,6.3
12447,9502,1395,17,6,6.1
12448,9503,1395,18,6,4.8
12449,9504,1395,19,6,6.1
12450,9505,1395,20,6,8.7
12451,9506,1395,21,6,8.3
12452,9507,1395,22,6,9.8
12453,9508,1395,23,6,7.5
12454,9509,1395,24,6,6.3
12455,9510,1395,25,6,4.6
12456,9511,1395,26,6,2.6
12457,9512,1395,27,6,5.2
12458,9513,1395,28,6,6.5
12459,9514,1395,29,6,7.3
12460,9515,1395,30,6,7.1
12461,9516,1395,31,6,4.2
12462,11098,1395,1,7,8.7
12463,11099,1395,2,7,7.5
12464,11100,1395,3,7,8.7
12465,11101,1395,4,7,6.2
12466,11102,1395,5,7,6.1
12467,11103,1395,6,7,6.3
12468,11104,1395,7,7,7.2
12469,11105,1395,8,7,8.8
12470,11106,1395,9,7,5.8
12471,11107,1395,10,7,6.8
12472,11108,1395,11,7,6.3
12473,11109,1395,12,7,6.6
12474,11110,1395,13,7,6.1
12475,11111,1395,14,7,6.6
12476,11112,1395,15,7,8.3
12477,11113,1395,16,7,8.9
12478,11114,1395,17,7,6.9
12479,11115,1395,18,7,9.8
12480,11116,1395,19,7,7.2
12481,11117,1395,20,7,8.0
12482,11118,1395,21,7,8.7
12483,11119,1395,22,7,9.2
12484,11120,1395,23,7,7.1
12485,11121,1395,24,7,8.4
12486,11122,1395,25,7,6.2
12487,11123,1395,26,7,6.9
12488,11124,1395,27,7,5.3
12489,11125,1395,28,7,5.0
12490,11126,1395,29,7,3.5
12491,11127,1395,30,7,5.0
12492,11128,1395,31,7,
12493,12710,1395,1,8,3.4
12494,12711,1395,2,8,4.0
12495,12712,1395,3,8,3.4
12496,12713,1395,4,8,2.5
12497,12714,1395,5,8,2.1
12498,12715,1395,6,8,3.0
12499,12716,1395,7,8,3.3
12500,12717,1395,8,8,2.7
12501,12718,1395,9,8,1.6
12502,12719,1395,10,8,1.4
12503,12720,1395,11,8,1.5
12504,12721,1395,12,8,7.9
12505,12722,1395,13,8,1.4
12506,12723,1395,14,8,1.1
12507,12724,1395,15,8,1.7
12508,12725,1395,16,8,1.6
12509,12726,1395,17,8,2.4
12510,12727,1395,18,8,3.4
12511,12728,1395,19,8,2.3
12512,12729,1395,20,8,2.4
12513,12730,1395,21,8,3.6
12514,12731,1395,22,8,3.5
12515,12732,1395,23,8,1.8
12516,12733,1395,24,8,4.9
12517,12734,1395,25,8,3.4
12518,12735,1395,26,8,3.2
12519,12736,1395,27,8,1.6
12520,12737,1395,28,8,0.0
12521,12738,1395,29,8,0.0
12522,12739,1395,30,8,0.0
12523,12740,1395,31,8,
12524,14322,1395,1,9,0.0
12525,14323,1395,2,9,0.0
12526,14324,1395,3,9,0.0
12527,14325,1395,4,9,0.0
12528,14326,1395,5,9,0.0
12529,14327,1395,6,9,0.0
12530,14328,1395,7,9,0.0
12531,14329,1395,8,9,0.0
12532,14330,1395,9,9,0.0
12533,14331,1395,10,9,0.0
12534,14332,1395,11,9,0.0
12535,14333,1395,12,9,0.0
12536,14334,1395,13,9,0.0
12537,14335,1395,14,9,0.0
12538,14336,1395,15,9,0.0
12539,14337,1395,16,9,0.0
12540,14338,1395,17,9,0.0
12541,14339,1395,18,9,0.0
12542,14340,1395,19,9,0.0
12543,14341,1395,20,9,0.0
12544,14342,1395,21,9,0.0
12545,14343,1395,22,9,0.0
12546,14344,1395,23,9,0.0
12547,14345,1395,24,9,0.0
12548,14346,1395,25,9,0.0
12549,14347,1395,26,9,0.0
12550,14348,1395,27,9,0.0
12551,14349,1395,28,9,0.0
12552,14350,1395,29,9,0.0
12553,14351,1395,30,9,0.0
12554,14352,1395,31,9,
12555,15934,1395,1,10,0.0
12556,15935,1395,2,10,0.0
12557,15936,1395,3,10,0.0
12558,15937,1395,4,10,0.0
12559,15938,1395,5,10,0.0
12560,15939,1395,6,10,0.0
12561,15940,1395,7,10,0.0
12562,15941,1395,8,10,0.0
12563,15942,1395,9,10,0.0
12564,15943,1395,10,10,0.0
12565,15944,1395,11,10,0.0
12566,15945,1395,12,10,0.0
12567,15946,1395,13,10,0.0
12568,15947,1395,14,10,0.0
12569,15948,1395,15,10,0.0
12570,15949,1395,16,10,0.0
12571,15950,1395,17,10,0.0
12572,15951,1395,18,10,0.0
12573,15952,1395,19,10,0.0
12574,15953,1395,20,10,0.0
12575,15954,1395,21,10,0.0
12576,15955,1395,22,10,0.0
12577,15956,1395,23,10,0.0
12578,15957,1395,24,10,0.0
12579,15958,1395,25,10,0.0
12580,15959,1395,26,10,0.0
12581,15960,1395,27,10,0.0
12582,15961,1395,28,10,0.0
12583,15962,1395,29,10,0.0
12584,15963,1395,30,10,0.0
12585,15964,1395,31,10,
12586,17546,1395,1,11,0.0
12587,17547,1395,2,11,0.0
12588,17548,1395,3,11,0.0
12589,17549,1395,4,11,0.0
12590,17550,1395,5,11,0.0
12591,17551,1395,6,11,0.0
12592,17552,1395,7,11,0.0
12593,17553,1395,8,11,0.0
12594,17554,1395,9,11,0.0
12595,17555,1395,10,11,0.0
12596,17556,1395,11,11,0.0
12597,17557,1395,12,11,0.0
12598,17558,1395,13,11,0.0
12599,17559,1395,14,11,0.0
12600,17560,1395,15,11,0.0
12601,17561,1395,16,11,0.0
12602,17562,1395,17,11,0.0
12603,17563,1395,18,11,0.0
12604,17564,1395,19,11,0.0
12605,17565,1395,20,11,0.0
12606,17566,1395,21,11,0.0
12607,17567,1395,22,11,0.0
12608,17568,1395,23,11,0.0
12609,17569,1395,24,11,0.0
12610,17570,1395,25,11,0.0
12611,17571,1395,26,11,0.0
12612,17572,1395,27,11,0.0
12613,17573,1395,28,11,0.0
12614,17574,1395,29,11,0.0
12615,17575,1395,30,11,0.0
12616,17576,1395,31,11,
12617,19158,1395,1,12,0.0
12618,19159,1395,2,12,0.0
12619,19160,1395,3,12,0.0
12620,19161,1395,4,12,0.0
12621,19162,1395,5,12,0.0
12622,19163,1395,6,12,0.0
12623,19164,1395,7,12,0.0
12624,19165,1395,8,12,0.0
12625,19166,1395,9,12,0.0
12626,19167,1395,10,12,0.0
12627,19168,1395,11,12,0.0
12628,19169,1395,12,12,0.0
12629,19170,1395,13,12,0.0
12630,19171,1395,14,12,0.0
12631,19172,1395,15,12,0.0
12632,19173,1395,16,12,0.0
12633,19174,1395,17,12,0.0
12634,19175,1395,18,12,0.0
12635,19176,1395,19,12,0.0
12636,19177,1395,20,12,0.0
12637,19178,1395,21,12,0.0
12638,19179,1395,22,12,0.0
12639,19180,1395,23,12,0.0
12640,19181,1395,24,12,0.0
12641,19182,1395,25,12,0.0
12642,19183,1395,26,12,0.0
12643,19184,1395,27,12,0.0
12644,19185,1395,28,12,0.0
12645,19186,1395,29,12,0.0
12646,19187,1395,30,12,0.0
12647,19188,1395,31,12,
12648,1457,1396,1,1,3.8
12649,1458,1396,2,1,5.0
12650,1459,1396,3,1,7.9
12651,1460,1396,4,1,10.1
12652,1461,1396,5,1,3.8
12653,1462,1396,6,1,7.2
12654,1463,1396,7,1,8.0
12655,1464,1396,8,1,8.8
12656,1465,1396,9,1,5.8
12657,1466,1396,10,1,1.9
12658,1467,1396,11,1,2.2
12659,1468,1396,12,1,3.5
12660,1469,1396,13,1,4.3
12661,1470,1396,14,1,4.7
12662,1471,1396,15,1,4.5
12663,1472,1396,16,1,4.9
12664,1473,1396,17,1,2.3
12665,1474,1396,18,1,3.3
12666,1475,1396,19,1,4.0
12667,1476,1396,20,1,6.8
12668,1477,1396,21,1,3.1
12669,1478,1396,22,1,1.3
12670,1479,1396,23,1,1.8
12671,1480,1396,24,1,2.1
12672,1481,1396,25,1,1.5
12673,1482,1396,26,1,0.4
12674,1483,1396,27,1,1.8
12675,1484,1396,28,1,2.6
12676,1485,1396,29,1,3.1
12677,1486,1396,30,1,6.8
12678,1487,1396,31,1,7.0
12679,3069,1396,1,2,1.8
12680,3070,1396,2,2,1.4
12681,3071,1396,3,2,1.6
12682,3072,1396,4,2,4.5
12683,3073,1396,5,2,4.4
12684,3074,1396,6,2,3.1
12685,3075,1396,7,2,2.4
12686,3076,1396,8,2,0.8
12687,3077,1396,9,2,0.6
12688,3078,1396,10,2,0.9
12689,3079,1396,11,2,2.8
12690,3080,1396,12,2,1.9
12691,3081,1396,13,2,1.0
12692,3082,1396,14,2,1.6
12693,3083,1396,15,2,5.6
12694,3084,1396,16,2,2.6
12695,3085,1396,17,2,3.4
12696,3086,1396,18,2,0.9
12697,3087,1396,19,2,1.9
12698,3088,1396,20,2,4.5
12699,3089,1396,21,2,1.7
12700,3090,1396,22,2,3.8
12701,3091,1396,23,2,1.3
12702,3092,1396,24,2,3.1
12703,3093,1396,25,2,2.1
12704,3094,1396,26,2,4.2
12705,3095,1396,27,2,5.8
12706,3096,1396,28,2,7.1
12707,3097,1396,29,2,4.5
12708,3098,1396,30,2,6.9
12709,3099,1396,31,2,4.2
12710,4681,1396,1,3,2.5
12711,4682,1396,2,3,3.9
12712,4683,1396,3,3,3.1
12713,4684,1396,4,3,1.5
12714,4685,1396,5,3,6.5
12715,4686,1396,6,3,5.2
12716,4687,1396,7,3,4.9
12717,4688,1396,8,3,4.4
12718,4689,1396,9,3,5.8
12719,4690,1396,10,3,5.4
12720,4691,1396,11,3,5.6
12721,4692,1396,12,3,6.6
12722,4693,1396,13,3,5.2
12723,4694,1396,14,3,5.1
12724,4695,1396,15,3,5.7
12725,4696,1396,16,3,7.9
12726,4697,1396,17,3,8.4
12727,4698,1396,18,3,7.2
12728,4699,1396,19,3,6.1
12729,4700,1396,20,3,6.5
12730,4701,1396,21,3,7.3
12731,4702,1396,22,3,6.8
12732,4703,1396,23,3,3.4
12733,4704,1396,24,3,3.9
12734,4705,1396,25,3,5.6
12735,4706,1396,26,3,6.1
12736,4707,1396,27,3,9.1
12737,4708,1396,28,3,9.3
12738,4709,1396,29,3,8.7
12739,4710,1396,30,3,9.2
12740,4711,1396,31,3,7.5
12741,6293,1396,1,4,7.9
12742,6294,1396,2,4,7.2
12743,6295,1396,3,4,8.9
12744,6296,1396,4,4,9.4
12745,6297,1396,5,4,9.2
12746,6298,1396,6,4,8.9
12747,6299,1396,7,4,8.3
12748,6300,1396,8,4,9.4
12749,6301,1396,9,4,9.3
12750,6302,1396,10,4,10.0
12751,6303,1396,11,4,10.9
12752,6304,1396,12,4,7.5
12753,6305,1396,13,4,10.1
12754,6306,1396,14,4,8.7
12755,6307,1396,15,4,8.9
12756,6308,1396,16,4,9.1
12757,6309,1396,17,4,11.2
12758,6310,1396,18,4,8.7
12759,6311,1396,19,4,8.7
12760,6312,1396,20,4,9.4
12761,6313,1396,21,4,11.1
12762,6314,1396,22,4,10.5
12763,6315,1396,23,4,10.0
12764,6316,1396,24,4,11.9
12765,6317,1396,25,4,12.4
12766,6318,1396,26,4,9.6
12767,6319,1396,27,4,8.5
12768,6320,1396,28,4,9.9
12769,6321,1396,29,4,13.7
12770,6322,1396,30,4,10.5
12771,6323,1396,31,4,10.7
12772,7905,1396,1,5,9.1
12773,7906,1396,2,5,9.2
12774,7907,1396,3,5,9.4
12775,7908,1396,4,5,12.6
12776,7909,1396,5,5,12.3
12777,7910,1396,6,5,12.1
12778,7911,1396,7,5,10.1
12779,7912,1396,8,5,12.2
12780,7913,1396,9,5,12.8
12781,7914,1396,10,5,12.2
12782,7915,1396,11,5,11.9
12783,7916,1396,12,5,9.2
12784,7917,1396,13,5,9.5
12785,7918,1396,14,5,9.4
12786,7919,1396,15,5,11.1
12787,7920,1396,16,5,8.6
12788,7921,1396,17,5,8.9
12789,7922,1396,18,5,13.1
12790,7923,1396,19,5,8.2
12791,7924,1396,20,5,7.6
12792,7925,1396,21,5,7.8
12793,7926,1396,22,5,7.9
12794,7927,1396,23,5,6.3
12795,7928,1396,24,5,7.0
12796,7929,1396,25,5,6.8
12797,7930,1396,26,5,7.6
12798,7931,1396,27,5,10.9
12799,7932,1396,28,5,9.0
12800,7933,1396,29,5,6.6
12801,7934,1396,30,5,6.3
12802,7935,1396,31,5,10.7
12803,9517,1396,1,6,7.9
12804,9518,1396,2,6,7.2
12805,9519,1396,3,6,8.3
12806,9520,1396,4,6,7.6
12807,9521,1396,5,6,10.5
12808,9522,1396,6,6,10.5
12809,9523,1396,7,6,8.3
12810,9524,1396,8,6,8.4
12811,9525,1396,9,6,11.4
12812,9526,1396,10,6,8.7
12813,9527,1396,11,6,7.0
12814,9528,1396,12,6,6.9
12815,9529,1396,13,6,7.3
12816,9530,1396,14,6,8.4
12817,9531,1396,15,6,9.7
12818,9532,1396,16,6,9.4
12819,9533,1396,17,6,8.2
12820,9534,1396,18,6,8.0
12821,9535,1396,19,6,7.5
12822,9536,1396,20,6,7.0
12823,9537,1396,21,6,7.4
12824,9538,1396,22,6,8.3
12825,9539,1396,23,6,7.1
12826,9540,1396,24,6,8.1
12827,9541,1396,25,6,6.3
12828,9542,1396,26,6,7.7
12829,9543,1396,27,6,8.4
12830,9544,1396,28,6,5.2
12831,9545,1396,29,6,4.1
12832,9546,1396,30,6,4.4
12833,9547,1396,31,6,3.0
12834,11129,1396,1,7,6.7
12835,11130,1396,2,7,10.8
12836,11131,1396,3,7,6.5
12837,11132,1396,4,7,5.5
12838,11133,1396,5,7,5.4
12839,11134,1396,6,7,7.3
12840,11135,1396,7,7,6.6
12841,11136,1396,8,7,3.8
12842,11137,1396,9,7,6.4
12843,11138,1396,10,7,5.4
12844,11139,1396,11,7,4.3
12845,11140,1396,12,7,3.2
12846,11141,1396,13,7,1.8
12847,11142,1396,14,7,1.4
12848,11143,1396,15,7,3.0
12849,11144,1396,16,7,3.9
12850,11145,1396,17,7,4.6
12851,11146,1396,18,7,4.7
12852,11147,1396,19,7,4.6
12853,11148,1396,20,7,4.8
12854,11149,1396,21,7,4.5
12855,11150,1396,22,7,3.6
12856,11151,1396,23,7,4.5
12857,11152,1396,24,7,6.1
12858,11153,1396,25,7,4.0
12859,11154,1396,26,7,3.1
12860,11155,1396,27,7,2.8
12861,11156,1396,28,7,3.9
12862,11157,1396,29,7,4.7
12863,11158,1396,30,7,5.5
12864,11159,1396,31,7,
12865,12741,1396,1,8,5.2
12866,12742,1396,2,8,5.1
12867,12743,1396,3,8,5.6
12868,12744,1396,4,8,4.9
12869,12745,1396,5,8,6.9
12870,12746,1396,6,8,5.7
12871,12747,1396,7,8,5.3
12872,12748,1396,8,8,5.4
12873,12749,1396,9,8,4.7
12874,12750,1396,10,8,4.8
12875,12751,1396,11,8,3.8
12876,12752,1396,12,8,3.5
12877,12753,1396,13,8,3.8
12878,12754,1396,14,8,4.2
12879,12755,1396,15,8,3.8
12880,12756,1396,16,8,3.2
12881,12757,1396,17,8,2.5
12882,12758,1396,18,8,2.0
12883,12759,1396,19,8,3.9
12884,12760,1396,20,8,3.0
12885,12761,1396,21,8,3.8
12886,12762,1396,22,8,3.1
12887,12763,1396,23,8,3.9
12888,12764,1396,24,8,3.7
12889,12765,1396,25,8,3.5
12890,12766,1396,26,8,3.6
12891,12767,1396,27,8,4.9
12892,12768,1396,28,8,2.6
12893,12769,1396,29,8,1.3
12894,12770,1396,30,8,1.4
12895,12771,1396,31,8,
12896,14353,1396,1,9,0.0
12897,14354,1396,2,9,0.0
12898,14355,1396,3,9,0.0
12899,14356,1396,4,9,0.0
12900,14357,1396,5,9,0.0
12901,14358,1396,6,9,0.0
12902,14359,1396,7,9,0.0
12903,14360,1396,8,9,0.0
12904,14361,1396,9,9,0.0
12905,14362,1396,10,9,0.0
12906,14363,1396,11,9,0.0
12907,14364,1396,12,9,0.0
12908,14365,1396,13,9,0.0
12909,14366,1396,14,9,0.0
12910,14367,1396,15,9,0.0
12911,14368,1396,16,9,0.0
12912,14369,1396,17,9,0.0
12913,14370,1396,18,9,0.0
12914,14371,1396,19,9,0.0
12915,14372,1396,20,9,0.0
12916,14373,1396,21,9,0.0
12917,14374,1396,22,9,0.0
12918,14375,1396,23,9,0.0
12919,14376,1396,24,9,0.0
12920,14377,1396,25,9,0.0
12921,14378,1396,26,9,0.0
12922,14379,1396,27,9,0.0
12923,14380,1396,28,9,0.0
12924,14381,1396,29,9,0.0
12925,14382,1396,30,9,0.0
12926,14383,1396,31,9,
12927,15965,1396,1,10,0.0
12928,15966,1396,2,10,0.0
12929,15967,1396,3,10,0.0
12930,15968,1396,4,10,0.0
12931,15969,1396,5,10,0.0
12932,15970,1396,6,10,0.0
12933,15971,1396,7,10,0.0
12934,15972,1396,8,10,0.0
12935,15973,1396,9,10,0.0
12936,15974,1396,10,10,0.0
12937,15975,1396,11,10,0.0
12938,15976,1396,12,10,0.0
12939,15977,1396,13,10,0.0
12940,15978,1396,14,10,0.0
12941,15979,1396,15,10,0.0
12942,15980,1396,16,10,0.0
12943,15981,1396,17,10,0.0
12944,15982,1396,18,10,0.0
12945,15983,1396,19,10,0.0
12946,15984,1396,20,10,0.0
12947,15985,1396,21,10,0.0
12948,15986,1396,22,10,0.0
12949,15987,1396,23,10,0.0
12950,15988,1396,24,10,0.0
12951,15989,1396,25,10,0.0
12952,15990,1396,26,10,0.0
12953,15991,1396,27,10,0.0
12954,15992,1396,28,10,0.0
12955,15993,1396,29,10,0.0
12956,15994,1396,30,10,0.0
12957,15995,1396,31,10,
12958,17577,1396,1,11,0.0
12959,17578,1396,2,11,0.0
12960,17579,1396,3,11,0.0
12961,17580,1396,4,11,0.0
12962,17581,1396,5,11,0.0
12963,17582,1396,6,11,0.0
12964,17583,1396,7,11,0.0
12965,17584,1396,8,11,0.0
12966,17585,1396,9,11,0.0
12967,17586,1396,10,11,0.0
12968,17587,1396,11,11,0.0
12969,17588,1396,12,11,0.0
12970,17589,1396,13,11,0.0
12971,17590,1396,14,11,0.0
12972,17591,1396,15,11,0.0
12973,17592,1396,16,11,0.0
12974,17593,1396,17,11,0.0
12975,17594,1396,18,11,0.0
12976,17595,1396,19,11,0.0
12977,17596,1396,20,11,0.0
12978,17597,1396,21,11,0.0
12979,17598,1396,22,11,0.0
12980,17599,1396,23,11,0.0
12981,17600,1396,24,11,0.0
12982,17601,1396,25,11,0.0
12983,17602,1396,26,11,0.0
12984,17603,1396,27,11,0.0
12985,17604,1396,28,11,0.0
12986,17605,1396,29,11,0.0
12987,17606,1396,30,11,0.0
12988,17607,1396,31,11,
12989,19189,1396,1,12,0.0
12990,19190,1396,2,12,0.0
12991,19191,1396,3,12,0.0
12992,19192,1396,4,12,0.0
12993,19193,1396,5,12,0.0
12994,19194,1396,6,12,0.0
12995,19195,1396,7,12,0.0
12996,19196,1396,8,12,0.0
12997,19197,1396,9,12,0.0
12998,19198,1396,10,12,0.0
12999,19199,1396,11,12,0.0
13000,19200,1396,12,12,0.0
13001,19201,1396,13,12,0.0
13002,19202,1396,14,12,0.0
13003,19203,1396,15,12,0.0
13004,19204,1396,16,12,0.0
13005,19205,1396,17,12,0.0
13006,19206,1396,18,12,0.0
13007,19207,1396,19,12,0.0
13008,19208,1396,20,12,0.0
13009,19209,1396,21,12,0.0
13010,19210,1396,22,12,0.0
13011,19211,1396,23,12,0.0
13012,19212,1396,24,12,0.0
13013,19213,1396,25,12,0.0
13014,19214,1396,26,12,0.0
13015,19215,1396,27,12,0.0
13016,19216,1396,28,12,0.0
13017,19217,1396,29,12,0.0
13018,19218,1396,30,12,
13019,19219,1396,31,12,
13020,1488,1397,1,1,0.8
13021,1489,1397,2,1,1.7
13022,1490,1397,3,1,1.7
13023,1491,1397,4,1,2.5
13024,1492,1397,5,1,4.0
13025,1493,1397,6,1,2.3
13026,1494,1397,7,1,2.1
13027,1495,1397,8,1,3.3
13028,1496,1397,9,1,3.0
13029,1497,1397,10,1,2.4
13030,1498,1397,11,1,4.3
13031,1499,1397,12,1,3.1
13032,1500,1397,13,1,2.1
13033,1501,1397,14,1,2.2
13034,1502,1397,15,1,3.1
13035,1503,1397,16,1,2.3
13036,1504,1397,17,1,3.5
13037,1505,1397,18,1,3.3
13038,1506,1397,19,1,4.1
13039,1507,1397,20,1,4.4
13040,1508,1397,21,1,4.5
13041,1509,1397,22,1,3.2
13042,1510,1397,23,1,3.9
13043,1511,1397,24,1,3.1
13044,1512,1397,25,1,5.9
13045,1513,1397,26,1,5.5
13046,1514,1397,27,1,4.1
13047,1515,1397,28,1,5.4
13048,1516,1397,29,1,3.6
13049,1517,1397,30,1,3.4
13050,1518,1397,31,1,4.7
13051,3100,1397,1,2,2.8
13052,3101,1397,2,2,1.9
13053,3102,1397,3,2,3.6
13054,3103,1397,4,2,3.1
13055,3104,1397,5,2,3.6
13056,3105,1397,6,2,4.5
13057,3106,1397,7,2,4.2
13058,3107,1397,8,2,5.2
13059,3108,1397,9,2,6.6
13060,3109,1397,10,2,4.7
13061,3110,1397,11,2,6.7
13062,3111,1397,12,2,6.1
13063,3112,1397,13,2,3.4
13064,3113,1397,14,2,2.0
13065,3114,1397,15,2,3.1
13066,3115,1397,16,2,6.3
13067,3116,1397,17,2,6.1
13068,3117,1397,18,2,3.6
13069,3118,1397,19,2,3.2
13070,3119,1397,20,2,4.1
13071,3120,1397,21,2,4.0
13072,3121,1397,22,2,6.3
13073,3122,1397,23,2,6.1
13074,3123,1397,24,2,6.6
13075,3124,1397,25,2,7.0
13076,3125,1397,26,2,7.9
13077,3126,1397,27,2,8.4
13078,3127,1397,28,2,9.2
13079,3128,1397,29,2,4.0
13080,3129,1397,30,2,6.0
13081,3130,1397,31,2,8.0
13082,4712,1397,1,3,4.4
13083,4713,1397,2,3,6.9
13084,4714,1397,3,3,6.6
13085,4715,1397,4,3,8.3
13086,4716,1397,5,3,7.8
13087,4717,1397,6,3,7.8
13088,4718,1397,7,3,7.6
13089,4719,1397,8,3,7.8
13090,4720,1397,9,3,6.7
13091,4721,1397,10,3,7.1
13092,4722,1397,11,3,6.8
13093,4723,1397,12,3,7.9
13094,4724,1397,13,3,8.6
13095,4725,1397,14,3,9.4
13096,4726,1397,15,3,8.9
13097,4727,1397,16,3,10.3
13098,4728,1397,17,3,10.1
13099,4729,1397,18,3,10.1
13100,4730,1397,19,3,6.8
13101,4731,1397,20,3,6.2
13102,4732,1397,21,3,6.8
13103,4733,1397,22,3,7.1
13104,4734,1397,23,3,10.1
13105,4735,1397,24,3,10.1
13106,4736,1397,25,3,7.5
13107,4737,1397,26,3,7.7
13108,4738,1397,27,3,7.7
13109,4739,1397,28,3,9.3
13110,4740,1397,29,3,8.7
13111,4741,1397,30,3,7.0
13112,4742,1397,31,3,7.2
13113,6324,1397,1,4,7.5
13114,6325,1397,2,4,7.7
13115,6326,1397,3,4,10.5
13116,6327,1397,4,4,10.7
13117,6328,1397,5,4,11.0
13118,6329,1397,6,4,7.2
13119,6330,1397,7,4,8.0
13120,6331,1397,8,4,9.4
13121,6332,1397,9,4,8.4
13122,6333,1397,10,4,8.7
13123,6334,1397,11,4,7.6
13124,6335,1397,12,4,8.7
13125,6336,1397,13,4,8.3
13126,6337,1397,14,4,8.6
13127,6338,1397,15,4,8.6
13128,6339,1397,16,4,9.4
13129,6340,1397,17,4,8.1
13130,6341,1397,18,4,7.9
13131,6342,1397,19,4,8.0
13132,6343,1397,20,4,8.1
13133,6344,1397,21,4,8.9
13134,6345,1397,22,4,10.7
13135,6346,1397,23,4,10.5
13136,6347,1397,24,4,11.5
13137,6348,1397,25,4,10.8
13138,6349,1397,26,4,11.4
13139,6350,1397,27,4,10.5
13140,6351,1397,28,4,10.5
13141,6352,1397,29,4,10.9
13142,6353,1397,30,4,8.8
13143,6354,1397,31,4,9.2
13144,7936,1397,1,5,11.0
13145,7937,1397,2,5,11.2
13146,7938,1397,3,5,12.2
13147,7939,1397,4,5,11.3
13148,7940,1397,5,5,10.8
13149,7941,1397,6,5,11.1
13150,7942,1397,7,5,10.5
13151,7943,1397,8,5,9.8
13152,7944,1397,9,5,11.6
13153,7945,1397,10,5,12.2
13154,7946,1397,11,5,11.2
13155,7947,1397,12,5,10.0
13156,7948,1397,13,5,10.5
13157,7949,1397,14,5,10.7
13158,7950,1397,15,5,9.8
13159,7951,1397,16,5,9.3
13160,7952,1397,17,5,10.1
13161,7953,1397,18,5,9.6
13162,7954,1397,19,5,9.3
13163,7955,1397,20,5,9.8
13164,7956,1397,21,5,8.0
13165,7957,1397,22,5,8.2
13166,7958,1397,23,5,8.4
13167,7959,1397,24,5,8.2
13168,7960,1397,25,5,10.5
13169,7961,1397,26,5,9.1
13170,7962,1397,27,5,8.1
13171,7963,1397,28,5,8.0
13172,7964,1397,29,5,8.7
13173,7965,1397,30,5,8.7
13174,7966,1397,31,5,9.6
13175,9548,1397,1,6,8.6
13176,9549,1397,2,6,7.6
13177,9550,1397,3,6,8.2
13178,9551,1397,4,6,9.3
13179,9552,1397,5,6,9.0
13180,9553,1397,6,6,7.6
13181,9554,1397,7,6,6.8
13182,9555,1397,8,6,5.2
13183,9556,1397,9,6,5.2
13184,9557,1397,10,6,5.2
13185,9558,1397,11,6,7.7
13186,9559,1397,12,6,7.2
13187,9560,1397,13,6,6.3
13188,9561,1397,14,6,7.4
13189,9562,1397,15,6,7.4
13190,9563,1397,16,6,7.4
13191,9564,1397,17,6,6.7
13192,9565,1397,18,6,5.6
13193,9566,1397,19,6,5.4
13194,9567,1397,20,6,5.4
13195,9568,1397,21,6,5.2
13196,9569,1397,22,6,4.4
13197,9570,1397,23,6,4.4
13198,9571,1397,24,6,5.8
13199,9572,1397,25,6,5.9
13200,9573,1397,26,6,6.1
13201,9574,1397,27,6,7.4
13202,9575,1397,28,6,6.7
13203,9576,1397,29,6,7.0
13204,9577,1397,30,6,8.6
13205,9578,1397,31,6,8.0
13206,11160,1397,1,7,4.7
13207,11161,1397,2,7,5.9
13208,11162,1397,3,7,5.2
13209,11163,1397,4,7,6.6
13210,11164,1397,5,7,6.1
13211,11165,1397,6,7,6.8
13212,11166,1397,7,7,6.4
13213,11167,1397,8,7,6.5
13214,11168,1397,9,7,6.3
13215,11169,1397,10,7,6.4
13216,11170,1397,11,7,7.0
13217,11171,1397,12,7,6.1
13218,11172,1397,13,7,4.4
13219,11173,1397,14,7,3.5
13220,11174,1397,15,7,3.2
13221,11175,1397,16,7,2.6
13222,11176,1397,17,7,2.4
13223,11177,1397,18,7,2.4
13224,11178,1397,19,7,1.6
13225,11179,1397,20,7,2.0
13226,11180,1397,21,7,1.9
13227,11181,1397,22,7,2.0
13228,11182,1397,23,7,2.1
13229,11183,1397,24,7,2.5
13230,11184,1397,25,7,2.3
13231,11185,1397,26,7,2.6
13232,11186,1397,27,7,2.4
13233,11187,1397,28,7,2.1
13234,11188,1397,29,7,1.5
13235,11189,1397,30,7,1.7
13236,11190,1397,31,7,
13237,12772,1397,1,8,3.9
13238,12773,1397,2,8,2.2
13239,12774,1397,3,8,2.7
13240,12775,1397,4,8,2.3
13241,12776,1397,5,8,2.0
13242,12777,1397,6,8,1.9
13243,12778,1397,7,8,2.3
13244,12779,1397,8,8,2.1
13245,12780,1397,9,8,2.6
13246,12781,1397,10,8,2.4
13247,12782,1397,11,8,2.0
13248,12783,1397,12,8,1.0
13249,12784,1397,13,8,1.0
13250,12785,1397,14,8,1.3
13251,12786,1397,15,8,2.0
13252,12787,1397,16,8,0.8
